岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
Business Control Manager ID205275,汇丰环球,2.5-3万,广州·天河·林和,5-10年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of Business Control Manager.Principal responsibilities- Lead the Non-Financial Risk Framework related activities for PB & WPS in Hong Kong, ensuring alignment with global and regional strategy and timeline.- Collaborate with stakeholders across the first and second line of defense to drive regular and trigger-based Risk and Control Assessments (RCA).- Support control owners in establishing and executing the continuous monitoring activities.- Manage incident reporting and escalation, ensuring that incidents are reported, investigated, and escalated in line with Group policies and regulatory requirements.- Drive issue and action management, ensuring timely issue resolution and escalation to senior management.- Support Third-Party risk management activities, including engagement with Third Party Engagement Managers (TPEM), business partners, and key stakeholders to promote coordinated, effective, and consistent adoption of Group policies.- Assist the Business Information Risk Officer (BIRO) in managing data leakage and e-communication policy breach cases, and drive projects to comply with Group policies.Requirements- Bachelor’s degree in a Finance and/or business-related field OR other relevant professional qualifications- Minimum 5 years of experience in risk management-related roles within a banking or financial services institution. Knowledge of wealth / investment products is an advantage.- Good understanding of non-financial risk framework and its application- Strong communication and influencing skills- Ability to collaborate with multiple teams across geographies and manage competing priorities- Proficient in Microsoft Office Package incl. Excel, Word, and PowerPoint- Proficiency in English and Chinese (fluency in spoken Cantonese is a plus)Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
MGR - PROCESSING ID206180,汇丰环球,1.2-1.6万,广州·天河·林和,1-3年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of MGR - PROCESSING.Principal responsibilitiesImpact on the Business- To deliver “superior” customer service by driving operational performance, (meeting SLAs, reducing cost, driving operational efficiency and reducing operational risks).- Manage GSC/Business Service resources effectively to meet strategic objectives of the business.- Support and drive effective cross training programmes across GSC/Business Service locations to ensure that process is adequately resourced to meet the demands of the business.Customers / Stakeholders- Ensure that the customer is at the heart of everything we do both personally and as an organisation- To partner with Global Businesses, Transformation and other stakeholders to drive operational change programmes and have oversight of operational change programmes that impact the Business Service- To assume overall responsibility for process management and operational integrity of the GSC/Business Service site. Teamwork- Support other Business Service, Transformation and/or other stakeholders in driving operational change programmes.Operational Effectiveness & Control- To provide a platform to enable Group companies to significantly reduce their operating costs whilst maintaining Customer service standards.- To continually re-assess the operational risks inherent in the business donor Group companies.- Ensure adequate contingency procedures are in place to minimize the impact of partial or total site failure- To be aware of the nature of our customers business/trading patterns and alert to any out of the ordinary transactions, which should be escalated to Senior Management- To be fully conversant with FIM, anti money laundering and sanctions and internal procedures/polices and regulatory requirements of our businessRequirements- 5+ years experience in International Trade operations- Strong International Trade experience and background required, in depth working knowledge of Trade business and industry standards such as UCP/ISBP/ ICC OPINIONS / URR/ URC and the ability to impart such knowledge to their team- Strong Communication skills in business way with bargaining power under time critical pressure, firmly stand for the principal / balance between cost efficiency and service commitment.- Strong logical thinking and decision making skills with good customer orientation mindset.- Ability to learn and quickly transfers knowledge appropriately, understand and interpret numeric data. Evidence of good analytical skills.- Ability to understand and implement Group risk management.- Experience/knowledge in process re engineering and production management skills. Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
Sr Financial Services Officer ID209040,汇丰环球,7000-9000元,广州·天河·林和,1-3年,本科,外商独资,10000人以上,银行,,职位描述 Please note this job advertisement is only available in Chinese在这一职位上，您将：- 利用汇丰遍布全球的网络， 我们致力于为全球多个国家/地区的商业伙伴提供贸易相关的营运支持服务， 并为进口商及出口商在贸易各阶段提供专业服务。通过快捷简易及安全地处理文件、国际和本地收付款交易、融资贷款满足/改善现金流的需求，有效地管理控制国际贸易有关风险等。任职要求：- 三年以上相关的贸易工作经验且至少1年信用证审单相关经验，熟悉贸易业务，行业标准及相关的国际惯例 (如URDG/UCP/ISBP/ICC/URC)。- 大学本科以上学历，金融或贸易相关专业优先。- 流利的英语读写能力。- 有独立的决策能力，且能够承受一定的工作压力和在规定时间内完成日常工作。汇丰是平等机会雇主，致力构建珍视和尊重所有雇员、重视各种观点的文化。我们在多元共融的环境中促进持续职业发展、弹性工作并提供成长机会，我们对此深感自豪。我们鼓励所有合资格人士提出申请，无论性别或遗传信息、性向、种族、宗教信仰、社会地位、医疗休假需求、政治背景、身体状况、肤色、国籍、服役状况等因素如何，我们都会基于申请人的才能和与职位的匹配程度作出决定。
"AVP, FC ABC ID206044",汇丰环球,2.5-3.5万,广州·天河·林和,5-10年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of AVP, FC ABC.Principal responsibilities- The role holder will be responsible with the review of local business line policies and procedures design such as gap analysis of current and proposed provisions- Assist the review, pre-clearance and monitoring of third party intermediaries such as Associated Persons- Assist the review of local training design and track progress of the training plan as appropriate- Provide support to the annual Anti Bribery and Corruption risk assessment- Coordinate other areas of the business and compliance to ensure full engagement of stakeholders- Assist with metrics and management information reporting effort- Assist with the design, implementation and maintenance of global Anti Bribery and Corruption enhancement projects- Participate in regional and global Anti Bribery and Corruption projects and initiatives as needed- Assist in providing subject matter expertise and guidance to businesses on appropriate compliance with Anti Bribery and Corruption laws, regulations and policies- Assist in review of escalations concerning certain customer related expenses or other perceived higher Anti Bribery and Corruption risks, including gifts and entertainment and charitable contribution, connected hires- Provide professional and skilled service to the businesses, in particular focusing on the articulation of key policies and proceduresRequirements- The following principal accountabilities are aligned to the Financial Crime Services and Processes Model.Impact on the Business/Function- Provide timely, accurate and effective FC advise on AB&C enquiries received and/or allocated.- Support the Global/Regional ABC teams with implementing FC strategy, Global Standards and other FC-related policies and procedures, controls, and systems.- Establish clear assessment and understanding of risks and demonstrate ability to mitigate and transform the risk environment. Embed best practice in terms of management of basic risks and procedures at the functional - regional - country level (as applicable). Develop, implement and monitor appropriate FC policies, procedures and processes for managing financial crime risks.- Actively participate in NFR activities relevant to FC risks and controls. Perform risk stewardship by review and challenge of RCAs, Issue and Internal Event management and reinforce support to 1LOD.- Ensure compliance to Global Risk – Compliance FIM requirements, and adherence to home and host country financial crime regulatory requirements.- Report immediately to line and functional management, all material or significant breaches as soon as these are identified and provide all other required management reporting to the Global FC management and assist with remediation, as appropriate.- Develop and implement best practice standards, and procedures to govern the execution of Risk Steward responsibilities.- Proactive approach to the identification of FC risk change and potential impacts with insightful analysis and prioritization of relevant information.- Work closely with relevant stakeholders within Group, Regions, Markets to provide expertise and support on all financial crime AB&C related matters.Customer / Stakeholders- Lead / liaison with relevant stakeholders and relevant teams to provide expertise and support on all FC risk related matters.- Ensure that appropriate, timely and relevant risk information is provided to stakeholders and Risk Management forums.- Develop and maintain a strong and professional working relationship with relevant stakeholders within Risk and Compliance, Audit and Finance at Business, Global / Regional and Market levels.Leadership & Teamwork- Drive attainment of functional objectives and goals.- Share best practice with teams in the function/site/regions and globally. - Oversees and contributes to the execution of the strategy, standards, analysis and reporting.- Maintain and develop positive and professional working relationships with all stakeholders and senior business managers at all levels. Lead by example, demonstrating excellent behaviors in line with HSBC core values.- Drive and encourage constructive teamwork by demonstrating collaboration and matrix management in action and taking prompt action to address any activities and behaviors that are not consistent with HSBC's diversity policy and/or the best interests of the business and its customers.- Work effectively as part of a team, taking the lead where appropriate and contributing to team output and collaboration through communication, initiative / being pro-active, cooperation, ownership and identification of improvements.Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
Sales Conduct and Quality Manager ID201232,汇丰环球,1.5-2万,广州·天河·林和,3-5年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of Sales Conduct and Quality Manager.Principal responsibilities- Support WPB businesses in fulfilling regulatory requirements and relevant action plan.- Translate business problems and dynamics into contexts & problems solvable by streamlined processes and data analysis.- Perform data analysis of wealth management and retail banking transactions to identify possible control deficiencies and translate the outcomes into business decisions and activities that mitigate the risks.- Support Conduct agenda and embed relevant controls in a timely manner.- Provide feedback to support the ongoing improvements in Business Conduct initiatives, in particularly to analytical logic and model as well as the effectiveness of the Sales Quality review.- Strong risk management skills to increase awareness, and support uplift of risk and control framework of team.Requirements- At least 3 years’ experience in one or multiple skills in the financial or risk control domains.- Experience in call experience are essential.- Working knowledge of HSBC and the WPB division including relevant sales, products and risk systems are preferred.- Exhibit ability to diagnose and articulate ambiguity in business problem, and recommend relevant insight and translate into data analytics solutions.- Knowledge with Retail and Wealth products are preferred.- Strong grasp of business control, and sales / conduct risk drivers.- Good problem solving and analytics product management skills.- Ability to make important decisions and take decisive actions.- Ability to communicate in Chinese and English with confidence (written and verbal).- Fluent Cantonese in verbal is essential.Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
总账主任 (MJ002553),无限极（中国）有限公司,面议,广州·白云·三元里,5-10年,本科,外商独资,1000-9999人,生物/制药,优选雇主,"职位描述 岗位职责:1. 负责BU的总账工作，统筹月结、年结，并检视账务数据的合理性2. 持续优化账务处理及结账流程，在确保合规性的前提下提高工作效率3. 审核薪酬福利等付款单据及相关的账务处理4. 维护财务报表的逻辑，统筹月度/季度/年度的法人及分公司财务报表的报送5. 统筹BU的年度审计6. 统筹对外财务数据提供7. 统筹BU的年度CbCR及Pillar II的数据填报8. 统筹统计月报/季报/年报9. 指导下属工作，建设高效团队10. 完成上级布置的其他任务任职要求:教育背景：本科及以上学历，财务、会计、金融等相关专业工作经验：1. 8年以上财务工作经验（其中3年以上团队管理经验），有大型企业工作经验优先2. 熟悉企业财务运作，具备全局思维，有总账或FP&A工作经验，有轮岗经验更佳3. 熟悉主流财务系统，熟悉SAP S/4 HANA的逻辑和操作优先专业知识与技能：1. 熟悉企业会计准则和相关法规，具备扎实的财务专业知识，通过CPA、ACCA、CMA考试优先2. 英语流利，具备良好的英语听说读写能力，能够熟练使用英语进行商务沟通,撰写财务报告3. 熟练掌握Excel、Word、PowerPoint、Power BI等办公软件，具备较强的数据分析和处理能力其他要求：1. 具备较强的内驱力，能够承受较大的工作压力2. 具备优秀的学习能力，能根据业务变化迅速制订调整方案3. 具备良好的沟通能力和团队协作精神，能够与不同部门的人员进行有效沟通和协作"
MGR - PROCESSING ID203015,汇丰环球,1.2-1.6万,广州·天河·林和,1-3年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of MGR - PROCESSING.Principal responsibilities- Assisting the team on comprehending CSEM and regulatory environment, interpreting regulatory/policy changes and communicate their implications to the team, ensuring relevant policies/procedures are maintained and adhered.- Responding the consideration for exit comes into the secretariat from Trigger Initiators (eg AMLi, Sanctions, SFR, or the business), coordinating the escalation process for Decisions, supporting the outcome of Execution.- Manage complex/critical cases, acting as a case manager with pro-active management of the renewal process right from the initial request to completion of the case.- Interfacing with Onshore and Business where applicable especially on matters that involve escalation of pending and ageing profiles. Develop and maintain excellent professional relationship with all stakeholders.- Conduct thematic review on high risk areas and ensure remedial actions are follow up follow through accordingly. Conduct QC within end to end process and coordinate intermediate QA conducted by Business.- Demonstrate compliance with all relevant internal and external rules, regulations and procedures that apply to the conduct of WPB KYCS business in which the CSEM is involved.- Accountable for maintaining satisfactory audit/regulatory/risk ratings and be consistent with Group and Company policies and standards requirements at all time (inclusive of involvement during the reviews as scheduled by the business). - To demonstrate critical and analytical skills that include the ability to analyze information and generating ideas/solution for decision making based on available references.- Conduct periodic reviews on existing procedures with a focus on delivering efficiency and identification of best practices.- Ensure implementation and adherence to audit and compliance requirements and proactively highlight potential issues to the management.- Supporting projects and initiatives related to improving process risks and control management.- Preparing and coordinating preparation of key MI Reports and periodic / ad-hoc returns to Onshore/Business.Requirements- Excellent understanding of CSEM, financial regulatory environment and AML risk implications. Sound knowledge of financial regulatory requirements.- Previous risk control/CSEM/Case Manager experience; Good basic knowledge in banking, in particular on customer KYC, Anti-Money Laundering and Sanctions.- Thorough understanding of legal structures of various client types: financial institutions, corporate, quoted companies, private companies, funds, SPV’s etc. Proven skill sets in analyzing implications of mergers and acquisitions on legal identities & ownership structures of Corporate, FIs & Funds.- Ability to learn quickly, transfers knowledge appropriately, understand and interpret numeric data. Evidence of good analytical, statistical and data mining skills to study trends and make projections. Production management skills and ability to initiate process improvements.- Ability to interpret complex changes in regulatory guidelines and assess impact.- Ability to work well under pressure with high degree of accuracy, to handle crisis situations and take appropriate / timely decisions.- Excellent communication skills. Team player and ability to manage people and performance. Self-driven.- Fluent in listening, speaking, reading and writing English.- Be proficient with Microsoft Office tools.Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
Translation Project Recruitment,广州信实翻译服务有限公司,25-45元,广州·天河·冼村,经验不限,,民营,20-99人,翻译,,"职位描述 Amid a sluggish global economy, Synergy Translations is forging ahead and rapidly expanding a wide range of translation projects worldwide, including Chinese dialect-related projects. With an annual workload of 30 to 60 million words, we are now in urgent need of talents across all languages and Chinese dialects. If you have time and interest, we warmly welcome you to join us. Competitive compensation is offered!Work Model:No office attendance required! You can take projects remotely from home or school, with fully flexible hours.Requirements:Proficiency in any one of the listed foreign languages, Chinese dialects, or ethnic minority languages.Responsible, detail-oriented, and cooperative.You are also welcome to share this opportunity with your classmates or friends.Language Needs:(Full list as in original: Estonian, Latvian, Lithuanian, Belarusian, Ukrainian, Russian, Polish, Czech, Slovak, Hungarian, German, Danish, Norwegian, Swedish, Finnish, Icelandic, English, Irish, Dutch, Luxembourgish, French, Welsh, Flemish, Greek, Italian, Spanish, Portuguese, Romanian, Bulgarian, Serbian, Montenegrin, Croatian, Slovenian, Bosnian, Macedonian, Albanian, Latin, Maltese, Catalan, Japanese, Korean, Mongolian, Tatar, Vietnamese, Lao, Khmer, Thai, Burmese, Malay, Indonesian, Filipino, Tagalog, Tetum, Sundanese, Hindi, Urdu, Bengali, Nepali, Dzongkha, Sinhala, Tamil, Dhivehi, Kashmiri, Sindhi, Kannada, Bhojpuri, Malayalam, Marathi, Telugu, Gujarati, Odia, Punjabi, Assamese, Maithili, Konkani, Dogri, Santali, Kazakh, Kyrgyz, Tajik, Uzbek, Turkmen, Bashkir, Turkish, Hebrew, Persian, Kurdish, Arabic, Georgian, Pashto, Dari, Armenian, Azerbaijani, Creole, Quechua, Guarani, Maori, Tok Pisin, Bislama, Samoan, Fijian, Micronesian, Surinamese, Somali, Swahili, Kinyarwanda, Kirundi, Sango, Bambara, Afrikaans, Swati, Sesotho, Malagasy, Comorian, Shona, Ndebele, Amharic, Kabyle, Luganda, Lingala, Hausa, Javanese, Zulu, etc.)Chinese Dialects Needed:Cantonese (Guangzhou/Hong Kong dialect)Wu (Jiangsu-Zhejiang dialect)Minnan (Fujian/Taiwan dialect)HakkaGan (Jiangxi dialect)Xiang (Hunan dialect)Jin (Shanxi/Shaanxi dialect)Hui (Huizhou dialect)Ethnic Minority Languages Needed:Zhuang, Dong, Dai, Tibetan (Ü-Tsang/Kham/Amdo dialects), Yi, Qiang, Uyghur (Central/Hotan/Lop dialects), Miao, Yao (Mian, Bunu, Baheng, Younuo, Jiongnai, Lajia dialects)+++++++++++++++++++About Synergy Translations:Rooted in Guangzhou, established in South China with nationwide coverage and a global outlook, Synergy Translations is located in the Zhujiang New Town CBD, Tianhe District, Guangzhou, adjacent to the U.S., U.K., Canadian, and Australian consulates. We are a council member of the Translators Association of China, a member of Guangdong Translators Association, the Executive Vice President of the Guangzhou Translators Association, a member of the British Chamber of Commerce South China, and the Shenzhen Cross-border E-commerce Association.We are ISO 17100 (Translation Services), ISO 9001 (Quality Management), and ISO 27001 (Information Security) certified. Our Shenzhen branch was established in 2024 (headquartered in Guangzhou). Integrity and professionalism are our cornerstone.Chinese Website: www.xinshify.com.cnEnglish Website: www.synergytranslations.comUnified Social Credit Code: 914401060686772375"
会员运营主任（b端） (MJ002614),无限极（中国）有限公司,面议,广州·白云·三元里,5-10年,本科,外商独资,1000-9999人,生物/制药,优选雇主,职位描述 工作职责1. 建立b端用户运营标准动作，输出简单易行SOP和培训课件。2. 深刻了解b端需求以及经营C端有效动作，将其工具化实施。3. 沟通并组织b端进行项目试点，推动各类服务行为，包括但不限于宣讲、培训等。4. 收集前线反馈并进行SOP和系统层面优化。5. 内容运营，收集并产出对b端有帮助的内容并传播。6. 日常数据监控以及分析，从数据层面寻找原因，对关键节点（问题或机会）进行数据挖掘，给出对策并入手解决。工作要求1. 本科及以上，市场营销、电子商务、统计学、计算机科学等相关专业优先。2. 3年以上用户运营、会员运营相关经验，有直销行业会员运营或经销商体系运营经验优先。3. 熟悉b端经销商体系，懂业务语言，善于沟通，具有同理心，与前线业务部门能建立良好信任。4. 有培训能力、文案与内容策划能力，具有数据分析解读能力。5. 了解系统、营销自动化等工具，具备系统需求分析和运营落地能力者优先。6. 能完成优质的汇报材料撰写，并独立汇报。
Interpreting Project Recruitment,广州信实翻译服务有限公司,25-45元,广州·天河·冼村,经验不限,,民营,20-99人,翻译,,"职位描述 Interpreting Project Recruitment: Synergy Translations is urgently hiring global language talents as well as Chinese dialect and ethnic language specialists.Amid a sluggish global economy, Synergy Translations is forging ahead and rapidly expanding large-scale interpreting projects. With hundreds of interpreting assignments each year, we are now in urgent need of talents across all languages and Chinese dialects. If you have time and interest, we warmly welcome you to join us. Competitive compensation is offered!Requirements:Proficiency in any one of the listed foreign languages, Chinese dialects, or ethnic minority languages.Responsible, detail-oriented, and cooperative.You are also welcome to share this opportunity with your classmates or friends.Language Needs:(Full list as in original: Estonian, Latvian, Lithuanian, Belarusian, Ukrainian, Russian, Polish, Czech, Slovak, Hungarian, German, Danish, Norwegian, Swedish, Finnish, Icelandic, English, Irish, Dutch, Luxembourgish, French, Welsh, Flemish, Greek, Italian, Spanish, Portuguese, Romanian, Bulgarian, Serbian, Montenegrin, Croatian, Slovenian, Bosnian, Macedonian, Albanian, Latin, Maltese, Catalan, Japanese, Korean, Mongolian, Tatar, Vietnamese, Lao, Khmer, Thai, Burmese, Malay, Indonesian, Filipino, Tagalog, Tetum, Sundanese, Hindi, Urdu, Bengali, Nepali, Dzongkha, Sinhala, Tamil, Dhivehi, Kashmiri, Sindhi, Kannada, Bhojpuri, Malayalam, Marathi, Telugu, Gujarati, Odia, Punjabi, Assamese, Maithili, Konkani, Dogri, Santali, Kazakh, Kyrgyz, Tajik, Uzbek, Turkmen, Bashkir, Turkish, Hebrew, Persian, Kurdish, Arabic, Georgian, Pashto, Dari, Armenian, Azerbaijani, Creole, Quechua, Guarani, Maori, Tok Pisin, Bislama, Samoan, Fijian, Micronesian, Surinamese, Somali, Swahili, Kinyarwanda, Kirundi, Sango, Bambara, Afrikaans, Swati, Sesotho, Malagasy, Comorian, Shona, Ndebele, Amharic, Kabyle, Luganda, Lingala, Hausa, Javanese, Zulu, etc.)Chinese Dialects Needed:Cantonese (Guangzhou/Hong Kong dialect)Wu (Jiangsu-Zhejiang dialect)Minnan (Fujian/Taiwan dialect)HakkaGan (Jiangxi dialect)Xiang (Hunan dialect)Jin (Shanxi/Shaanxi dialect)Hui (Huizhou dialect)Ethnic Minority Languages Needed:Zhuang, Dong, Dai, Tibetan (Ü-Tsang/Kham/Amdo dialects), Yi, Qiang, Uyghur (Central/Hotan/Lop dialects), Miao, Yao (Mian, Bunu, Baheng, Younuo, Jiongnai, Lajia dialects)+++++++++++++++++++About Synergy Translations:Rooted in Guangzhou, established in South China with nationwide coverage and a global outlook, Synergy Translations is located in the Zhujiang New Town CBD, Tianhe District, Guangzhou, adjacent to the U.S., U.K., Canadian, and Australian consulates. We are a council member of the Translators Association of China, a member of Guangdong Translators Association, the Executive Vice President of the Guangzhou Translators Association, a member of the British Chamber of Commerce South China, and the Shenzhen Cross-border E-commerce Association.We are ISO 17100 (Translation Services), ISO 9001 (Quality Management), and ISO 27001 (Information Security) certified. Our Shenzhen branch was established in 2024 (headquartered in Guangzhou). Integrity and professionalism are our cornerstone.Chinese Website: www.xinshify.com.cnEnglish Website: www.synergytranslations.comUnified Social Credit Code: 914401060686772375"
Brand Manager - Activation,达能(中国)食品饮料有限公司,2.5-3万·14薪,广州·天河·天河南,3-5年,本科,外商独资,1000-9999人,食品/饮品/烟酒制造,已上市,"职位描述 Key Responsibilities• Support the development and execution of activation plans and integrated marketing campaigns in line with brand priorities and annual business objectives.• Assist in translating brand and activation strategies into well-executed campaigns across social, digital and offline touchpoints.• Coordinate end-to-end campaign execution, including timeline tracking, asset readiness, agency communication and implementation follow-through.• Work closely with brand, digital, social, e-commerce and other cross-functional teams to ensure strong alignment and smooth delivery throughout the campaign lifecycle.• Partner with agencies and external vendors on activation briefs, proposal refinement, content adaptation and material development.• Support KOL and social campaign execution, including coordination, content follow-up, quality control and release planning across relevant platforms.• Monitor campaign performance, consolidate post-campaign results and identify practical learnings for future activation improvement.• Support budget tracking and day-to-day project administration in compliance with internal approval processes and financial policies.• Ensure all activation materials and executions are consistent with brand guidelines and required quality standards.• Handle day-to-day project management with strong attention to detail, responsiveness and ownership. Key Requirements • 3+ years of experience in activation, brand marketing, social marketing, digital marketing or related areas. • Solid understanding of campaign execution and marketing fundamentals, with hands-on experience supporting consumer-facing campaigns. • Familiarity with social and digital platforms, KOL coordination, content development and agency management is preferred. • Good project management and coordination skills, with the ability to manage multiple workstreams under tight timelines. • Strong communication and collaboration skills, with the ability to work effectively across internal teams and external partners. • Analytical mindset with the ability to review campaign results and translate observations into practical recommendations. • Proactive, detail-oriented and eager to learn in a fast-paced environment. • Good command of English."
Product Owner ID206232,汇丰环球,2.5-3.5万,广州·天河·林和,5-10年,本科,外商独资,10000人以上,银行,,"职位描述 Some careers have more impact than others.If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.HSBC is one of the largest banking and financial services organisations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realise their ambitions.We are currently seeking an experienced professional to join our team in the role of Product Owner.Principal responsibilities- Working directly with customers to help them implement Digital Merchant Services propositions and solve their product queries- Assisting global product leads in the development of Digital Merchant Services proposition strategy and the execution of strategic initiatives in support of product strategy.- Supporting development of product enhancement and innovation to create new revenue streams based on client demand and approved investment budget.- Contributing to establishing global standards, proposition consistency and implementation of best practices.- Assisting with managing product governance cycle and establishing processes and framework to ensure effective control of risks.- Building a strong network and working relationships with key stakeholders including IT and Operations.- Supporting regional/local initiatives and contributing towards meeting the respective objectives.- Developing product collaterals and establishing strong product library to ensure product know-how is effectively shared.- Acquiring understanding of market trends and competitors’ offering.RequirementsLeadership & Teamwork- Strong team player with excellent interpersonal and influencing skills to connect with stakeholders across geographies.- Strong communication skills and fluency in English is expected.- Ability to understand complex customer requirements and translate requirements into solution design- Ability to advise stakeholders regarding process improvement initiatives. Ability to present complex solutions in clear and concise language.Qualifications- University degree (or equivalent).- Minimum 5 years of experience in commercial or transaction banking functions with an exposure to Product Management.- Experience in implementing large scale product development project.- Working knowledge of corporate treasury management processes particularly around cash and Client Connectivity management; relevant certification is a plus.- Familiarity with product governance and project management disciplines.- Understanding of relevant regulatory environment and impact on Client Connectivity services.- Strong analytical, communication and presentation skills.- Proficient in Excel and PowerPoint.Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritised.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website."
