岗位名称,公司名称,薪资范围,工作地点,学历要求,经验要求,公司规模,公司行业,福利待遇,职位信息
客户成功总监-AI科技公司20K+,亿量科技,20-35K,武汉,大专,5-10年,100-499人,计算机软件,零食下午茶|员工旅游|绩效奖金|通讯补贴|带薪年假|团建聚餐|交通补助|底薪加提成|保底工资|餐补|生日福利|股票期权|加班补助|年终奖|五险一金|节日福利|全勤奖|夜班补助,岗位来自职责： 来自独⽴负责ArkClaw/Agentkit全流程部署与交付，包括环境搭建、组件配置优化、兼容性适配及落地验证，确保交付质量与客⼾满意度。 完善交付⼿册，完成测试验证报告，沉淀最佳实践，协助指导初级⼯程师，推动团队交付能⼒提升。 对接跨团队协作需求，协同产品、研发与客⼾成功团队，确保AI应⽤顺利落地并持续优化。 任职要求： 1〜2年交付或运维相关⼯作经验，熟悉Linux系统深度运维，具备扎实的Shell/Python脚本编写能⼒。 熟悉容器化部署（Docker/K8s）及CI/CD流程。 熟悉主流AIAgent平台（如Dify、Coze、LangChain等）的部署架构与运⾏机制，有实际项⽬交付经验者优先。 良好的沟通协调能⼒与问题解决能⼒，能快速响应并处理⽣产环境问题。
产品经理,武汉某中型智慧城市与工程建设数字化解决方案公司,21-25K,武汉,本科,5-10年,100-499人,计算机软件,加班补助|包吃|高温补贴|企业年金|五险一金|节假日加班费|保底工资|定期体检|生日福利|绩效奖金|补充医疗保险|工龄奖|团建聚餐|年终奖|节日福利|带薪年假|通讯补贴,【工作内容】 - 参与SaaS、AI Agent系统的来自后端开发与维护，负责核心模块的设计与实现； - 与产来自品、设计团队协作，完成功能模块的开发与调试； - 编写高质量、可维护的代码，确保系统稳定运行； - 参与技术⽅案讨论，推动项⽬⾼效交付。 【任职要求】 - 本科及以上学历，计算机相关专业优先； - 3年及以上PHP开发经验，有AI智能体开发经验优先； - 能快速理解项目需求，擅长借助AI工具进⾏高效开发。 - 熟悉Laravel、ThinkPHP等主流框架；对Python有一定掌握 - 熟悉MySQL数据库设计与优化，熟悉MySQL数据库设计与优化，具备良好的编码规范和文档撰写能力； - 具备良好的沟通能力和团队协作精神，有责任心和较强的学习能力。
AI应用架构师（XH000106）,星和动力,15-20K·13薪,武汉,本科,5-10年,20-99人,互联网,带薪年假|全勤奖|年终奖|五险一金,职位描述】 负责机器人云平来自台相关服务的设计与开发，包括设备管理、远程控制、数据服务等核心模块 设计并实现高可用、⾼性能的后端服务与 API，⽀持机器⼈设备的接入与管理 参与机器人与云端之间通信协议的设计与实现（如 WebSocket / gRPC / MQTT 等） 负责设备管理平台相关功能开发，包括设备状态监控、⽇志管理、远程调试等能力 参与系统架构设计，持续优化系统性能、可扩展性与稳定性 参与云端自动化运维能力建设，包括监控、日志、报警等系统 与机器人系统、Agent、工具链等团队协作，推动端到端系统能力建设 职位要求 【职位要求】 本科及以上学历，计算机、软件工程、通信或相关专业 3 年以上后端开发经验，有云平台或分布式系统开发经验者优先 熟练掌握至少一种后端开发语言（Go / Rust / Java / Python / Node） 熟悉常见 Web 框架与 RESTful API 设计 熟悉 Linux 开发环境，具备良好的系统调试能力 熟悉网络协议（HTTP / TCP / WebSocket 等） 熟悉数据库系统（MySQL / PostgreSQL / Redis 等） 具备良好的代码质量意识和工程实践能力
算法工程师 (MJ001524),神州泰岳,18-35K,武汉,本科,5-10年,1000-9999人,计算机软件,餐补|节日福利|人才引进|交通补助|加班补助|五险一金|年终奖|带薪年假|定期体检|优秀员工奖|通讯补贴|包吃|零食下午茶|补充医疗保险,岗位职boss责： 1. AI应用开发与集成 调用大模型API（DeepSeek/GPT/Claude等），开发来自内部AI工具； 搭建RAG知识库系统，开发AI Agent； 2. ⼯作流⾃动化 ⽤低代码平台（Coze/Dify/n8n）或Python脚本，把人工流程改造为AI⾃动化（如自动质检、自动排产建议） 对接公司现有ERP、CRM、客服系统，嵌入AI能力； 3. 全链路体系搭建 从0到1设计公司AI基础设施架构（模型选型、API管理、成本控制、数据安全） 建立Prompt工程规范、模型调用SOP、效果评估体系 为设计、生产、销售团队提供AI工具选型、培训和技术支持 4. 业务赋能与推动 与各部门负责人访谈，识别痛点，推动落地不少于5条AI原生工作流； 用数据证明AI带来的效率提升（如设计出图时间缩短50%、售后服务响应时间减少70%） 【任职要求】 硬性要求： 1.本科及以上学历，计算机/软件工程相关专业优先； 2年以上开发经验，至少1年大模型/AIGC应用开发经验； 3.精通Python/Java/TypeScript之一，能独立完成从需求到上线的完整开发； 4.熟悉LangChain、Coze、Dify等AI应用开发框架之一 5.熟悉大模型API调用、Prompt工程、RAG、向量数据库（Milvus/Pinecone/Chroma） 软性素质 1.极强的业务理解力——能听懂设计师、生产经理、仓库经理的痛点并翻译成技术方案； 2.有体系搭建经验——不是只写代码，能设计架构、写文档、带节奏； 3.沟通推动能力强——能说服非技术同事接受并使用AI工具 【加分项】 1.有IP、文创、消费品、电商行业背景； 2.有训练LoRA/微调模型经验并应用于商业项目； 3.有团队培训或技术管理经验； 【我们提供】 1.从0到1搭建文化公司AI基础设施的舞台，直接向总经理汇报； 2.接触完整的IP衍生品产业链（从草图到货架到售后） 3.算力资源、API预算充足； 4.项目奖金激励
AI项目经理,博远嘉信,12-17K,武汉,本科,5-10年,100-499人,咨询,意外险|带薪年假|五险一金|通讯补贴|团建聚餐|员工旅游|年终奖|股票期权|定期体检|零食下午茶,职位描述： 我们正在构建下一代「毛绒玩具设计与制版」AI Agent，希望通过多模态大模型 + 几何建模 + ⾃动化流程，重塑从创意到⽣产的完整链路。你将负责将复杂的⼆维/三维造型转化为可生产的裁片结构，并构建智能 Agent，实现⾃动化设计、优化与制版。 这是一个融合 计算几何、AI Agent、工业制造 的前沿方向。 ————————————————————— 岗位职责： 1.负责毛绒玩具从 3D/2D造型 → 可缝制版型（Pattern） 的算法设计与工程实现 2.构建基于大模型的 制版 AI Agent，实现自动理解设计意图、分片、展开与优化 3.设计并实现以下关键模块： 网格处理（Mesh Processing）、曲面展开（Surface Flattening） 2D Pattern 自动生成与拼接优化 拓扑结构分析（如连通性、缝合边界识别） 4.构建几何约束系统（如布料拉伸、缝合误差、结构稳定性、美观约束） 5.结合多模态模型（图像 / 文本 / 3D），实现： 草图 → 3D → 版型 的自动生成链路 6.参与 AI Agent 系统设计： Prompt / Tool 使用 / Workflow 编排 多阶段决策（设计 → 拆分 → 校验 → 优化） 优化大规模推理与工程系统（如批量制版、服务化部署） ————————————————————— 任职要求： （1）必备能力 1.理解 AI Agent 基本范式 ReAct / Tool Use / Planning / Reflection 等 2.具备 LLM + 工具调用（Tool Calling） 实战经验 能将几何算法、建模工具封装为 Agent 可调用的 Tool 3.扎实的 计算几何 / 计算机图形学基础 熟悉网格处理、参数化（parameterization）、曲面展开等 4.熟悉至少一类几何表示： Mesh / SDF / NURBS / Parametric Surface 熟悉 Python / C++，具备良好的工程能力 （2）强烈加分 1.有以下方向经验之一： Cloth Simulation / Garment CAD / Pattern Making 3D → 2D 展开（UV Unwrapping / Flattening） 计算拓扑（Topology Processing） 2.熟悉图形学库或工具： CGAL / libigl / OpenMesh / Blender / Houdini 3.有 AI Agent / LLM 应用经验： LangChain / AutoGen / 自研 Agent 系统 有多模态项目经验（图像 / 3D / 文本理解） 4.有制造业（玩具 / 服装 / 工业设计）相关经验更佳 ————————————————————— 技术挑战（你将解决的问题） 1.如何将复杂 3D 曲面 无损/低失真展开为 2D 裁片 2.如何自动判断 缝合边界与拼接关系 3.如何构建 Agent，使其具备「设计师 + 制版师」能力 4.如何在 几何约束 + 生成模型之间找到最优解 5.如何实现从「创意 → 可生产」的自动闭环 ————————————————————— 我们希望你具备 对“把抽象设计变成真实物体”这件事有强烈兴趣 喜欢跨领域（AI + 图形学 + 制造）问题 能从 0 到 1 搭系统，而不仅仅是写模型或调 API
高级测试开发（人形机器人）,北京某中型人工智能+机器人研发公司,25-40K·15薪,武汉,本科,5-10年,100-499人,互联网,股票期权|带薪年假|年终奖|免费工装|五险一金|包吃|节日福利|团建聚餐|餐补,"boss职位描述 1. 深入研究来自不同行业SaaS/AI原生软件的行业发来自展⽅来自向、典型场景boss清单、业务流程、技术架构等，梳理各场景在AI应⽤的需求和价值，帮助SaaS等软件企业设计AI落地路径； 2. 从头部AI原⽣软件/SaaS类客户典型业务场景出发，结合公司大模型、Agent平台等AI核心产品，帮助软件企业设计和落地⼤模型解决方案（覆盖客服、金融、办公OA、ERP、CRM、零售、营销、制造、医疗等行业赛道），包括如下： 1）客户需求洞察及方案设计 • 大模型场景洞察：理解客户业务场景、整体技术架构，主动挖掘客户核心业务中的高价值的大模型应用场景，与客户共创业务和技术的关键问题与效果标准，理解行业内AI场景的价值。 • 方案设计：基于客户业务目标与技术约束，设计端到端MaaS解决方案，涵盖模型选型、工程链路（推理/微调/RAG/Agent）、效果评估体系及上线路径。 2）售前引导和支持与实操能力 • 结合客户的业务场景需求，通过标杆案例及demo演示展示公司大模型的竞争优势，建立在客户侧的技术影响力，影响客户的决策。向客户高层展示公司AI全栈产品的竞争优势，确保技术方案与客户业务目标深度绑定。 • 技术验证：动手搭建Prompt、RAG、多Agent工作流及微调实验，快速验证业务可行性，对POC结果的安全性、稳定性、性能、可持续性和运行效率给出技术建议。对客户业务与技术双线相关人员清晰阐述AI带来的效率提升、成本节约或收入增长，建立科学的AI效果评估共识。 3）能力沉淀和赋能 • 构建可复用的知识资产：沉淀面向细分领域/场景的大模型调用最佳实践、细分领域标杆案例等知识文档。 • 内部团队、生态伙伴、客户赋能和培训。 4）产品需求和改进反馈 • 识别和理解公司大模型的技术问题和机会，传递客户需求和反馈给产品团队，影响功能开发和未来产品路线图，保持公司产品的市场竞争力。 • 了解客户大模型使用的情况恶化效果，将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。 职位要求 1、6年以上技术解决方案经验（架构设计、软件开发、SRE），或具备2年以上AI产品、算法工程或AI创业经验。 2、本科及以上学历,曾就读计算机/泛计算机/AI专业者优先; 3、掌握典型场景的AI解决方案，具备重大项目架构设计/优化、产品部署测试、技术问题处理能力，打造有影响力的AI应用标杆案例。能制定正确的产品选型策略、POC测试策略、招投标策略、产品配置策略等。 4、有以下经验的优先： • AI产品经理（具备市场洞察与跨团队协同经验）； • 公司的AI项目负责人（具备业务视角和项目落地经验）； • 大模型公司的算法/工程岗； • 独立开发者或AI创业者（具备端到端落地能力）。 • 具备公共云的工作经验,具备深入的架构思维; 5. 出色的团队协作能力、沟通交流能力,完成客户多层次的交流,能独立完成call high;"
AI产品经理,武汉某大型汽车研发/制造公司,20-30K,武汉,本科,3-5年,10000人以上,汽车研发/制造,补充医疗保险|餐补|加班补助|全勤奖|五险一金|节日福利|通讯补贴|年终奖|住房补贴|定期体检|员工旅游|免费班车|包吃|带薪年假|交通补助|股票期权,一、岗位核心价值 作为新能源重卡资产运营与大宗商品物流智能化转型核心，先打通 “车 - 桩” 业务流与数据流，构建统⼀数据资产平台；再融合 “车 - 桩 - 货” 全链路数据，运⽤ LLM、运筹优化、Agent 等 AI 技术，搭建智能调度与决策中枢，重塑物流 SOP，实现运营效率与经济效益跨越式提升。 ⼆、主要职责 1.制定物流智能化技术路线图，主导一体化智能运营平台设计，重点打通 TMS、CMS、OMS 等系统，优先构建 “车 - 桩” 联动核心数据平台。 2.挖掘业务痛点，设计 AI 创新⽅案，落地 LLM、Agent 在客服、决策等场景的应用，推进运筹优化算法在路径规划、充电策略等场景的研发。 3.重构物流全流程数字化 SOP，统筹 AI 产品从概念验证到规模化部署的全生命周期管理，确保业务价值可量化。 4.跟踪 AI 前沿应用，探索创新场景，收集一线反馈推动产品迭代，赋能业务团队。 三、任职要求 1.本科及以上学历，计算机、AI、物流工程、运筹学等相关专业优先。 2 年以上产品 / 技术负责人经验，3 年以上物流 / 供应链领域产品落地经验，有 AI 物流产品从 0 到 1 搭建经验者优先。 3.懂机器学习、大模型技术及应用场景，具备数据建模与数据平台构建经验，能支撑 AI 应用的数据需求，了解微服务、API 设计等。 4.深度熟悉物流业务，对新能源车队运营、充电管理及 “车 - 桩” 协同痛点有深刻理解。 5.加分项：新能源商用车队 / 充电网络智能化项目经验、IoT 平台集成经验，有从 0 到 1 构建业务数据库 / 数据中台经验者优先。 福利待遇：社保、餐补、过节福利、生日福利、高温费、旅游、团建、体检、年假、年终奖等 工作时间：9:00-18:00，周末双休
C#软件开发工程师,安波福线束,12-15K·14薪,武汉,本科,5-10年,1000-9999人,汽车零部件,带薪年假|夜班补助|包吃|节日福利|住房补贴|宿舍|包吃|五险一金|定期体检|生日福利|员工旅游|节假日加班费|年终奖|法定节假日三薪|补充医疗保险|团建聚餐|免费班车|交通补助,岗位职责： 1. 独立来自负责ArkClaw/Agentkit全流来自程部署与交付，包括环境搭建、组件配置与调优、兼容性适配及落地验证，确保交付质量与客户满意度。 2. 完善交付手册，完成测试验证报告，沉淀最佳实践，协助指导初级工程师，推动团队交付能力提升。 3. 对接跨团队协作需求，协同产品、研发与客户成功团队，确保AI应⽤顺利落地并持续优化。 任职要求： 1. ⼤专及以上学历，计算机、软件⼯程等相关专业。 2. 具备 1～2年交付或运维相关工作经验，熟悉Linux系统深度运维，具备扎实的Shell/Python脚本编写能力。 3. 熟悉容器化部署（Docker/K8s）及CI/CD流程。 4. 熟悉主流AI Agent平台（如Dify、Coze、LangChain等）的部署架构与运⾏机制，有实际项目交付经验者优先。 5. 具备良好的沟通协调能力与问题解决能力，能快速响应并处理交付过程中遇到的问题，能适应不定期的出差安排（需到客户现场进行部署、支持等）。
大客户技术服务经理-火山引擎,字节跳动,25-30K·18薪,武汉,本科,5-10年,10000人以上,互联网,五险一金|意外险|年度体检|团建聚餐|定期体检|免费健身设施|家属自选保险|带薪年假|就近租房补贴|补充医疗保险|股票期权|住房补贴|家庭关爱假|年终奖|绩效奖金|餐补,业务方向： 1、分布式全闪文件存储的设计和开发，打造面向AI/超算场景的全闪文件产boss品。 2、完boss成产品的性能优化与⾼可⽤保障机制。 3、对新需求进⾏技术规划与业务场景适配。 工作范式： 我们正在打造一个 AI-Native（原⽣ AI） 的研发环境，将 AI Agent 视为团队的“虚拟合作者”。 - 拒绝低效重复： 那些原本耗费你大量精力的 CRUD、样板代码、单元测试和文档编写，在这里统统交给 AI Agent 自动化完成。 - 专注高维价值： 腾出宝贵的时间，专注于 系统架构设计、复杂业务逻辑拆解、技术决策 以及 用户体验创新。 - 超级个体： 我们鼓励并支持每一位工程师成为“以一抵十”的超级个体。 为了支持这一理念，我们提供环境支持： - 工具链支持： 公司全额承担AI 生产力工具的订阅费用。无需为工具的 Token 焦虑，只需关注如何解决问题。 - AI-First 基础设施： CI/CD 流水线和开发脚手架正面向 Agent 模式构建，通过自然语言指令快速部署和验证代码。 - 容错与探索空间： 我们鼓励你在项目中探索 AI Agent 的新边界。 职位要求 1、核心技术能力要求 1 编程与系统开发 语言：精通C/C++（必选），熟悉Go/Python（加分项） 系统能力：深入理解Linux内核、文件系统、I/O机制，具备多线程/高并发编程经验 性能优化：对性能调优有强烈驱动力，能解决大规模集群下的延迟、吞吐瓶颈 1 分布式系统理论熟练 掌握分布式算法（Paxos、Raft）及一致性模型（强一致/最终一致） 熟悉分布式存储架构设计，如元数据管理、数据分片、容错机制（纠删码/多副本） 1 熟练运用 AI Coding Agent实现开发流程自动化，具备将复杂需求拆解并委派给 Agent 执行的工程能力。 2、文件存储专业知识领域要求 2 文件存储与协议开发经验 熟悉wekaIO、Lustre、vastdata、Ceph、GlusterFS等主流分布式文件系统架构； 熟悉NFS/SMB文件协议或对象存储接口 2 高性能技术栈开发经验 熟悉用户态I/O加速技术（SPDK、DPDK）、RDMA网络 了解存储介质特性（SCM、QLC闪存）及硬件协同优化 3、工程实践能力要求，至少3年及以上文件系统相关领域开发经验 3 主导过EB级分布式存储系统的架构设计或核心模块开发 3 具备高可用、高扩展架构经验（如动态分片、负载均衡、多租户隔离） 3 有线上系统部署、故障诊断、性能分析（如Fio/IOR测试工具）经验 4、云原生与AI场景适配经验（加分项） 4 熟悉容器化部署（Kubernetes） 4 对接AI框架（PyTorch/TensorFlow），优化Checkpoint读写、数据流水线 5、附加技能与素质 5 跟踪行业前沿（如DPU硬件卸载、存算分离架构），推动技术落地 5 参与开源社区贡献（如Lustre/Ceph代码提交）优先 5 强沟通协作能力、英文技术文档读写能力
数字人资深产品经理-武汉,中科紫东太初,25-45K·16薪,武汉,本科,5-10年,100-499人,人工智能,节日福利|补充医疗保险|五险一金|带薪年假|通讯补贴|定期体检|餐补|年终奖,职位要求: 1、本科及以上学历，计算机、人工智boss能、软件工程等相关专业; 2、熟练掌握 Java 编程语言，具备5年后端ai开发经验，熟悉Spring Boot / Spring Cloud / Spring Al 等框架; 3、有实际使⽤或封装LLM服务的经验，了解 Prompt、Token控制、上下⽂管理、Session状态等关键机制; 4、熟悉常见 AI 应⽤范式，如RAG、Agent架构、向量检索等，了解大模型调用常见策略与性能优化⽅法; 5、熟悉MCP (Model Context Protocol)或类似自定义模型服务协议，有跨语言或远程模型对接经验; 6、具备良好的工程实现能力，能独立负责服务开发、测试、部署及优化; 7、具备良好的沟通协作能力，能与算法、前端、产品高效协同。 职位描述: 1、负责基于 Java / Spring Boot / Spring AI 的智能应用开发，构建面向LLM(大语言模型)的服务能力; 2、集成主流大语言模型(如OpenAl、DeepSeek、通义千问、百川等)，实现prompt调度、对话流转、内容生成等功能; 3、推进 RAG(检索增强生成)、Agent、Prompt 编排等 LLM 能力在业务场景(如问答、解析、生成)中的工程化实现; 4、对接向量数据库、检索系统，实现上下文增强与知识集成; 5、深度参与 AI 应用平台开发，包括任务调度、权限控制、模型调用链路优化等; 6、支持与算法团队协作，实现模型接入、服务包装与远程调用，必要时通过MCP等自定义协议对接模型服务; 7、关注前沿技术，参与新能力(如多模态、工具调用、多轮对话)的探索与落地。
AI规划&场景运营,东风汽车,20-40K,武汉,本科,5-10年,10000人以上,汽车研发/制造,企业年金|餐补|五险一金|零食下午茶|年终奖|补充医疗保险|意外险|绩效奖金|带薪年假,"岗位职责： 软件开发： 负责Windows桌面应用程序的设计与开发，主要使用C#和WinForm技术栈，构建稳定、高效的上位机软件或客户端⼯具。 ⾃动化集成： 负责与⼯业自动化设备（如运动控制板卡、相机、机械臂等）进行通信对接，实现设备控制与数据⾤集。 AI能力集成： 探索并集成AI大模型能力，优化业务流程。例如：通过AI生成自动化脚本、利用AI进行设备故障日志分析、或实现基于自然语言的指令控制。 任职要求： 精通C#，熟悉 Framework / 。 精通WinForm开发，熟悉多线程、事件机制，具备良好的UI交互设计能力。 熟悉串口通信、Socket（TCP/UDP）、Modbus等工业自动化通信协议。 自动化经验： 有2年以上自动化设备软件开发经验，熟悉上位机与下位机的交互逻辑。 了解常用的数据库操作（SQLite, MySQL或SQL Server）。 AI/Agent能力： （加分） 了解Agent概念，熟练使用skill和使用过Kimi、Openclaw 等任一Agent框架者优先。 综合素质： 具备独立解决问题的能力，有强烈的探索欲，愿意将传统自动化与前沿AI技术结合。"
ip验证工程师,精测电子,20-25K·13薪,武汉,本科,5-10年,1000-9999人,智能硬件,补充医疗保险|五险一金|定期体检|年终奖|包吃|免费工装|带薪年假|节日福利|免费班车|法定节假日三薪|员工旅游|意外险|团建聚餐|生日福利,boss岗位职责： 1、参与公司 AI 应用的研发与优化，涵盖智能面试、知识库问boss答等核心功能； 2、负责 AI Agent 的集成与任务编排，提升系统的智能化水平； 3、建设与优化知识库和 RAG ⽅案，⽀持企业级智能问答场景； 4、推动 AI 模块与 Java 后端系统的集成，保障系统稳定⾼效运行； 5、跟踪前沿 AI 技术和框架，并结合实际场景探索应用价值。 任职要求： 1、计算机科学、软件⼯程或相关专业本科及以上学历，5年及以上后端或全栈开发经验。 2、编程基础：精通 Java，熟悉 Spring Boot / Spring Cloud 等常用框架；具备良好的系统设计与工程化实践能力。熟悉python语言优先。 3、AI 应用经验：有基于 LLM 的应用开发经验，熟悉 Prompt Engineering、RAG、Agent 框架（如 LangChain、LangGraph），有知识库或知识图谱相关经验者优先。 4、系统架构能力：理解微服务架构与分布式系统，熟悉常用中间件（如 Redis、MQ、Gateway 等），具备高并发系统设计经验优先。 5、快速学习与问题解决：具备强大的技术学习能力和问题分析解决能力，能在业务场景中快速落地 AI 技术。
软件研发工程师,京山轻机,15-25K·14薪,武汉,本科,5-10年,1000-9999人,印刷/包装/造纸,节日福利|年终奖|带薪年假|五险一金|餐补,岗位职责： 1.带领 AI 产研团队完成boss技术到业务落地闭环，搭建团队、攻克关键技术，打造公司 AI 核心竞争力 2.主导核心 AI 项目全流程，搭建团队梯队与考核机制；管控技术风险 3.跟踪 AI 前沿技术（如⼤模型、多模态、Agent），评估商业化潜⼒，推动成熟技术在业务场景落地 4.解决 AI 研发关键难题，搭建公司 AI 技术，减少重复开发，提升团队研发效率 5.监控 AI 产品上线后效果（模型准确率、⽤户反馈），牵头技术复盘，推动迭代优化，持续满足业务需求。 任职要求： 1.本科及以上，计算机、人⼯智能、数学等相关专业，硕士及以上学历优先，具备扎实的技术理论基础； 2. AI 团队管理经验，有大模型商业化落地或 AI 产品从 0 到 1 搭建经验者优先； 3.精通至少 1 个 AI 核心领域（如 NLP / 大模型），熟悉模型训练与工程化部署全流程，能独立解决复杂技术难题； 4.具备将业务需求转化为 AI 技术方案的能力，过往有通过 AI 技术实现业务降本或效率提升的落地案例； 5.擅长内外部沟通协作，能推动多方资源对齐目标，且有搭建高绩效团队、制定科学考核激励机制的经验；
研发经理,中建三局,15-30K·16薪,武汉,本科,5-10年,10000人以上,计算机软件,,boss工作职责： 1. 来自应用开源CrewAI、langchain、AutoGenboss等框架搭建多种常用架构的Agent系统实现数据分析、信息检索、deep research等功能，帮助工程师完成智能制造方面的复杂任务； 2. 梳理复杂任务的人工执行流程，设计适合Agent执行的工作流； 3. 收集构建数据集训练微调大模型提升模型在特定任务上的工具调用能力； 4. 跟踪大模型、AI Agent领域的前沿技术，探索并实现技术创新。 任职要求： 1. 计算机科学、数学或相关专业硕士以上学历学历； 2. 对AI技术有强烈热情，并具备出色的学习能力和创新能力； 3. 对大模型技术有浓厚兴趣，具备良好的沟通表达能力和团队合作精神。
Agent高级算法工程师,北京某中型移动互联网公司,30-60K,武汉,本科,5-10年,100-499人,移动互联网,工作餐|五险一金|定期体检|补充医疗保险|节日福利|交通补助|零食下午茶|健身活动|员工旅游|年终奖|意外险|团建聚餐|带薪年假|生日福利,岗位职责 根据项目需求设计合理、可boss扩展、高性能的软件架构。 负责boss行业知识库（RAG）系统的研发，包括数据清洗、向量检索优化及混合检索策略实现。 主导垂直领域大模型的微调⼯作，负责数据处理、LoRA/QLoRA训练及效果评估。 设计并开发⾏业智能体（AI Agent），实现复杂任务规划、⼯具调用及多智能体协同功能。 任职要求 计算机或人⼯智能相关专业统招一本及以上学历，全栈开发，有丰富的软件工程化项目全栈开发经验和软件架构设计经验，5年以上软件开发经验，其中2年以上AI应用开发经验，1年以上实际Agent项目的开发经验，熟悉AI Agent的开发流程和技术栈。 精通Python和Java，具备深厚的编程功底和良好的代码质量意识，熟练掌握PyTorch、LangChain、LlamaIndex等主流开发框架。 深入理解Transformer架构，有RAG系统开发落地经验，熟悉向量数据库（如Milvus/Faiss）及模型微调技术。 熟练使用vibe coding工具，熟悉ReAct、CoT等提示工程范式。 有开源项目贡献经历和硕士学位优先考虑。 年龄：28-40。
深度学习,深圳开谱勒科技,40-70K,武汉,本科,5-10年,20-99人,计算机软件,年终奖|节假日加班费|法定节假日三薪|有无线网|五险一金|绩效奖金|团建聚餐|餐补|带薪年假|加班补助,"【关于我们】 亿量科技成立于2019年，专注于面向线索获客行业销售场景的AI Agentboss产品开发及应用，公司⾃主研发的“销售保AI”基于数百万⼩时真实销售场景数据，构建起包含AI投流助⼿、AI获客助手、AI全场景对话分析、AI客户回捞、AI实时话术指导、AI销售陪练等Agent矩阵，为企业提供全链路线索销售转化Agent。 截至⽬前，亿量科技已累计服务近万家企业，涵盖300多个行业，先后获得招银国际资本、金沙江创投、蓝驰创投、凡创资本（蚂蚁金服）、中电光谷基金、洪山资本、江城基金等国内外顶级风险投资机构及国资平台的多轮亿元级投资。 公司汇聚了一批来自顶尖科技公司及知名高校的AI技术专家与销售行业资深从业者。现在，我们正在寻募行业精英，作为连接市场与销售的关键枢纽，推动增长引擎！ 【岗位名称】：客户成功总监 【岗位职责】 1、业绩达成：负责中小客户群体的维护与管理任务，对团队业绩 指标负责 2、团队管理：搭建所属客户成功团队，负责日常考勤、客户分配、话术打磨等基础管理，实施""老带新""培养机制，阶段完成团队成员能力评估与迭代。 3、客户运营：维护核心中小客户关系，跟踪客户使用全流程，挖掘续费与 增购需求，配合客户成功团队提升客户留存率，每月输出客户健康度报告。 4、数据复盘：每日追踪团队过程数据，每周输出业绩复盘报告，针对性优化调整策略。 【任职要求】 1、统招大专及以上学历，5年以上SaaS行业销售经验，其中3年以上CRM 类产品普客户成功团队管理经历，有珍岛、金蝶、用友、EC等企业中小客户服务管理经验者优先。 2、熟悉中小客户决策链路短、需求聚焦的特点，具备单客年签约额5-50 万的成单经验，过往团队年业绩规模不低于百万。 3、掌握客户分层运营方法，能快速识别客户核心需求并匹配产品解决方案，具备基础的数据复盘与策略调整能力。 4、具备强目标感与抗压性，能适应中小客户高频沟通的工作节奏，有成熟 的客户资源开拓与维护方法论。 【其它】：工作时间9点半-7点，周未大小休，薪资：底薪+团队提成，综合收入20K+，五险一金"
技术总监,北京亿玛在线,20-40K,武汉,本科,5-10年,500-999人,互联网,带薪年假|补充医疗保险|餐补|五险一金,一、岗位职责 1、深入理解boss建筑行业业务流程（来自如投标、施工⽅案、⼯程管理、风控等），将复杂业务问题拆解为可落地的AI应⽤方案。 2、协同算法、开发与提示词⼯程师团队，设计可实施的AI产品方案（如知识库问答、智能审核、智能分析等），明确产品边界与能力预期。 3、输出产品需求文档、交互原型，并协调设计、研发、测试资源推动产品上线。 4、关注行业AI技术与建筑数字化趋势，持续探索AI在建筑行业的创新应用方向。 5、跟踪Al领域最新研究成果，持续提升系统性能和用户体验。 6、研究前沿LLM、多模态、NLP、AIGC 到应用的转化和Agent应用开发。 二、任职要求 1、计算机、软件工程、人工智能或建筑工程等相关领域本科及以上学历，5年以上产品经理工作经验，其中2年以上AI产品经理相关工作经验。 2、熟悉大模型、机器学习、NLP、CV等AI相关技术原理与应用边界，具备AI产品从0到1或规模化落地的完整经验。 3、熟悉至少一种主流LLM 开发平台（如Dify、Coze、LangChain等），能基于平台独立完成AI应用方案设计与落地具备1-2个较复杂的AI应用场景落地建设经验。 4、能够利用AP1和预训练模型简化Al开发，拥有Al用户体验、开发工具、基础设施、智能代理等多个方面的经验 5、掌握人工智能技术，并能结合自己的领域专业知识将其应用到实际产品中，能够构建写作应用、个性化学习工具、自然语言、Agent应用等产品。 6、扎实的编程基础，多技术栈扩展，涵盖了多种编程语言和工具，精通 Python 熟悉前端开发语言或熟悉 C++ 或 Java，具备产品思维； 7、具备创新研发能力，良好的工程能力和相关经验，工程化二产品工程 (Product Engineering）＋ 技术工程 (Technical Engineering); 8、对AGl技术有深入了解，喜欢前沿技术探索，具备国际化视野；
