岗位名称,公司名称,薪资范围,工作地点,学历要求,经验要求,公司规模,公司行业,福利待遇,职位信息
Agent开发工程师(A200435),人形机器人创新中心,30-60K·14薪,北京,本科,5-10年,100-499人,智能硬件,有无线网|餐补|节日福利|年终奖|生日福利|交通补助|零食下午茶|带薪年假|团建聚餐|补充医疗保险|保底工资|定期体检|加班补助|员工旅游|通讯补贴|五险一金,"职责描述: 1、负责boss智能⼴告投放系统的研发和团队管理⼯作; 2、带领团队保来自证业务需求的⾼效和⾼质量交付; 3、能够从业务和技术两个维度出发,主导系统的中⻓期规划,不断提升系统能⼒; 4、关注业界领先技术,能将业界领先技术和经验引⼊,不断优化系统架构; 5、深⼊⼈⼯智能场景，以AI⼈⼯智能相关技术解决挑战性问题。 岗位要求: 1、本科及以上学历,计算机及相关专业，⼤⼚⼯作背景、985/211学历、留学背景（英语达到CET-6及 以上，英语可作为⼯作语⾔）者优先考虑； 2、须在AI Saas/AI 电商/Shopify有实际AI项⽬经验 3、对 AI Agent 充满热忱，需具有强⼤的学习能⼒以及良好的抗压能⼒，并且由衷愿意投⾝到 Agent"
AI Coding Agent 架构师,智源人工智能研究院,40-70K·15薪,北京,本科,5-10年,100-499人,非营利组织,顶级学术会议|包吃|五险一金|补充医疗保险|节日福利|年终奖|零食下午茶|餐补|定期体检,岗位职责 对招采领域AI编标、AI防围串标、AI智慧辅助评标、大数据产品、AI企业智慧采购产品的产品力负责。 1. 公司企业级 AI 应⽤与 Agent 平台的架构设计和⼯程落地，覆盖⼤模型接入、RAG、Agent 编排、工作流、⼯具调用、文档智能、权限审计、可观测和成本控制等方向。 2. 设计可复用的 AI 能力模块和技术底座，支持知识库问答、文档处理、智能审查、内容生成、风险识别、流程自动化等业务场景。 3. RAG 系统架构与优化，包括文档切分、元数据设计、混合检索、重排序、引用溯源、答案可信度评估和评估集建设。 4. Agent 系统架构设计，包括任务规划、工具调用、状态管理、人工确认、异常恢复、多步骤执行和链路追踪。 5. AI 应用工程化建设，提升系统在稳定性、安全性、可维护性、可扩展性和私有化部署方面的能力。 6. 建设 AI 质量评估、安全治理和可观测体系，覆盖模型调用、检索效果、任务执行、输出质量、成本消耗和异常风险。 7. 跟踪主流大模型、Agent 框架、RAG 技术和 AI 工程化实践，结合业务场景完成技术选型、架构规划和团队赋能。 任职要求 1. 5 年以上软件工程或架构设计经验，至少 2 年以上大模型应用、RAG、Agent、AI 工作流或 AI 应用平台相关实践经验。 2. 熟悉主流大模型应用架构，理解 Prompt Engineering、Tool Calling、RAG、Agent、Workflow、多 Agent、上下文管理和模型评估等关键概念。 3. 熟悉 Python，具备良好的后端开发和系统架构能力，理解任务队列、缓存、数据库、对象存储、权限体系、日志监控、CI/CD 和容器化部署。 4. 熟悉至少一种 AI 应用开发技术栈，例如 OpenAI SDK、Claude API、Gemini API、Qwen、DeepSeek、LangChain、LangGraph、LlamaIndex、AutoGen 等。 5. 具备复杂文档处理或知识工程相关经验，熟悉 PDF、DOCX、HTML、OCR、表格抽取、版面分析、文档结构化等方向者优先。 6. 具备较强的问题拆解和工程落地能力，能够将复杂业务需求转化为清晰的架构方案、任务链路、数据结构和验收标准。 7. 具备良好的技术文档能力，能够输出架构设计、技术方案、接口规范、评估报告和实施路线图。 加分项 1. 有 B 端 SaaS、政企项目、知识库、文档智能、企业搜索、流程自动化、私有化部署经验。 2. 有从 0 到 1 建设 AI 产品、AI 平台或企业级 AI 能力底座的经验。 3. 有 RAG 调优、Agent 工程化、模型网关、多模型路由、调用审计、成本统计、AI 质量评估等经验。 4. 有 Docker、Kubernetes、Docker Compose、CICD、离线部署、内网部署或国产化环境适配经验。 5、招采领域相关产品经验为最优加分项。
DevOps/Agent工程师,北京某大型人工智能央企公司,35-55K,北京,本科,5-10年,1000-9999人,人工智能,补充医疗保险|年终奖|定期体检|绩效奖金|五险一金|企业年金,工作职责： 1. 负责数字员工平台及各类Agent应用的全流程质量保障工作，涵盖boss功能、性能、稳定性、AI⾏为⼀致性、交互逻辑及安全等维度，制定并落地系统化的测试策略。 2. 主导⾯向Agent应用的自动化测试框架、仿真测试环境及⼯具链的设计与开发，提升测试场景覆盖度与执行效率。 3. 探索并推动**Agent驱动的自动化测试**技术在实际软件工程体系中的落地，包括智能测试用例生成、自主回归执行、缺陷预测等，持续提升测试智能化水平。 4. 深入参与数字员工平台的系统架构评审与设计，识别潜在质量风险，推动架构可测性设计与质量内建实践。 5. 通过测试工具创新、质量数据可视化看板建设及流程优化，量化质量效能，引领团队工程能力的持续演进。 任职要求： 1. 计算机相关专业本科及以上学历，5年以上测试开发或测试架构经验；具备数字员工、RPA、AI对话系统、智能代理或大型SaaS平台测试经验者优先。 2. 熟练掌握至少一种编程语言（Java/Python/Go），具备自动化测试框架、测试工具或白盒测试平台的完整设计与开发经验。 3. 深刻理解软件测试方法论，在自动化测试、性能测试、稳定性治理等领域有丰富实战；熟悉Agent系统特有的测试挑战（如状态爆炸、非确定性、多轮交互）及对应解决方案者优先。 4. 对Agent驱动的自动化测试方向有强烈兴趣和深入理解，熟悉AI测试技术（如仿真模拟、场景生成、蜕变测试、对抗测试等），并有实际项目落地经验者优先。 5. 具备优秀的系统架构设计能力和全局质量思维，能主导复杂分布式系统的质量保障体系，平衡效率、成本与风险。 6. 自驱力强，善于跨团队协作与复杂问题推进，对质量保障怀有高标准与持续改进的热情。
Agent 软件开发工程师,小鹏汽车,20-40K·15薪,北京,本科,5-10年,10000人以上,汽车研发/制造,定期体检|股票期权|年终奖|餐补|补充医疗保险|包吃|节日福利|带薪年假|五险一金,岗位职来自责： 1.参与Agent后端系统的架构设计与核心模块开发，依据业务需求设计并实现高可用、高来自性能的后端服务，保障系统稳定运行。 2.负责数据库设计与优化，包括表结构设计、索引优化等，确保数据的高效存储与读取，提升系统数据处理能力。 3.开发与维护后端 API 接口，与前端团队紧密协作，保证接口的准确性、稳定性和高效性，满足前端业务调用需求。 4.解决开发过程中的技术难题，对系统性能进行分析和优化，如优化代码逻辑、提升服务器响应速度等，提高系统整体性能。 5.参与技术选型和框架搭建，引入新技术、新框架，推动团队技术升级，确保技术架构适应业务发展需求。 6.配合测试团队进行接口测试和系统联调，及时修复发现的各类问题，保障项目按时交付。 任职要求： 1.本科及以上学历，计算机科学、软件工程等相关专业，具备扎实的计算机专业基础知识，熟悉数据结构、算法和操作系统原理。 2.五年以上后端开发经验，精通至少一种主流后端开发语言，如 Java、Python、Go 等 ，熟悉相应的开发框架和工具。 3.熟悉关系型数据库（如 MySQL、Oracle）和非关系型数据库（如 Redis、MongoDB）的使用，具备数据库设计和优化能力。 4.熟悉常用的设计模式和架构模式，具备良好的代码编写习惯和代码规范，能够独立完成复杂功能模块的开发。 5.对分布式系统、微服务架构有深入理解和实践经验，了解相关技术组件，如 Dubbo、Spring Cloud 等。 6.熟悉LangChain等Agent开发框架，有Agent开发经验者优先 7.具备良好的沟通能力和团队协作精神，学习能力强，有责任心，能够快速适应新技术和业务变化。
AI Agent应用工程师-北京,北京某大型智能驾驶互联网公司,30-60K·15薪,北京,本科,5-10年,1000-9999人,互联网,节日福利|团建聚餐|住房补贴|股票期权|零食下午茶|补充医疗保险|免费班车|年终奖|带薪年假|定期体检|五险一金,"岗位职责： 1 智能boss体架构与开发 1 根boss据需求文档，完成智能体的技术选型（模型来自选择、框架选择、部署方式）； 1 负责智能体的核心代码开发，包括Agent工作流编排、提⽰词⼯程实现、⼯具调用封装、知识库接口对接等，确保功能按时交付。 1 对复杂场景的智能体，设计并实现多Agent协同工作流； 2 场景适配与技术落地 2 深⼊理解所承接业务场景的全流程，与需求岗共同完成场景还原与业务逻辑梳理； 2 针对特定业务场景，设计并实现定制化的提示词策略、知识检索策略或模型微调方案，确保技术方案与业务需求高度匹配； 3 系统集成与工程化 3 负责智能体与研发现有系统（PLM、KMS、数据中台、飞书、Jira等）的接口开发与数据对接； 3 解决集成过程中的性能瓶颈、数据一致性与安全管控问题，确保系统稳定运行。 3 参与AI平台的组件化建设，将通用能力（如文件解析、标准接口封装）沉淀为可复用的平台能力。 4 效果优化与运维保障 4 根据用户反馈与效果评估报告，制定智能体优化计划，包括提示词迭代、知识库更新、模型微调、工作流优化等； 4 定期对智能体进行安全性测试，识别并修复潜在风险； 5 技术沉淀与规范建设 5 为开发的智能体，编写完整的技术文档，包括架构设计、接口说明、部署手册、运维手册。 5 将开发过程中沉淀的通用组件、提示词模板、工具函数等，贡献至团队共享组件库； 任职要求： 1. 本科及以上学历,计算机科学与技术、软件工程、人工智能、自动控制等相关专业,具有大模型Agent开发经验。 2. AI领域研发经验;具备整车研发行业相关经验者优先。 3. 熟悉整车研发基本流程,了解汽车电子、车身、底盘、动力等核心系统相关知识者优先。 4. 具备良好的沟通协调能力、团队协作精神,较强的问题解决能力与技术攻坚能力,能够承受一定的项目压力。 5. 具有严谨的逻辑思维,良好的编码习惯，重视技术文档的编写与沉淀。 6. 汽车行业相关工作经验5年以上 7. 良好的沟通、组织、协调能力；具备统筹优化能力。"
Agent算法工程师,与爱为舞,25-50K·14薪,北京,本科,5-10年,1000-9999人,互联网,零食下午茶|带薪年假|股票期权|底薪加提成|绩效奖金|节日福利|五险一金|保底工资|生日福利|年终奖|团建聚餐,岗位boss职责: 1、以Agent为默认开发入口，主来自导Agent、桌boss面、移动端、Web全品类产品应用的架构设计与研发落地;熟练运用多Agent协同开发，搭建Agent离线持续⼯作机制，对最终研发交付结果全权负责。 2、实现Agent核⼼能⼒(规划、工具调用、记忆、反思)与RAG系统，优化全栈产品的性能、成本、稳定性、安全性及可观测性。 3、沉淀Agent+全栈开发最佳实践、⼯具SDK与技术规范，落地AI原生工程标准，赋能团队提升研发效率。 4、可与Agent协同，一人完成产品的端到端开发与交付，推动全栈产品技术决策与项目落地。 任职资格 1、任职要求5-8年研发经验，具备Agent/LLM生产级开发+桌面/移动端/Web全栈产品从0到1构建经验，可独立负责中型以上项目。 2、扎实的计算机底层基础，具备系统调优、问题定位与性能优化能力。 3、精通Python，能以Agent为核心入口开展研发，熟练运用多Agent 协同与离线工作机制;同时掌握全栈产品开发技术栈。 4、深入理解Agent 架构设计，精通工具调用、记忆系统，熟练使用主流Agent 框架，具备RAG与向量数据库实践经验。 5、精通上下文工程与环境工程，熟练使用LLM API，具备复杂任务拆解与优化能力。 6、具备技术沉淀、团队赋能能力，沟通与项目推动能力优秀。 7、加分项:开源Agent贡献、前沿Agent框架经验、企业级全栈产品研发经验。
Agent Sandbox(AI Infra AI System ),某知名互联网公司,40-70K·20薪,北京,本科,5-10年,10000人以上,互联网,公仔周边活动|意外险|五险一金|交通补助|免费健身房|节日福利|带薪年假|员工旅游|定期体检|免费班车|团建聚餐|年终奖|补充医疗保险|有无线网,"工作职责： 1.进行通用和领域 Agent 能力boss优化，包括但不限于Tool use、RAG、Planning、Memory等boss能⼒的算法研发和优化，保持Agent⾏业领先⽔平。 2.负责AI Agent核心算法的研究与开发，包括但不限于任务规划（Planning）、记忆机制（Memory）、工具使⽤（Tool Use）、自主学习与反思（Self-Reflection）以及多智能体协作（Multi-Agent Systems）。 3.研究、实现和优化最新的强化学习（RL）算法，确保算法的性能和可扩展性，提升模型在内容生成、人类偏好、指令遵循的各项能力，实现更高质量的推理思考。 4.研发Agent System，推动AI Agent在架构和性能上的持续优化与产品落地。 职位要求： 1.统招本科及以上学历，计算机、机器学习、人工智能等方向相关专业，具备扎实的算法与数据结构功底。 2.精通Python、C/C++等至少一门编程语言。 3.具备优秀的架构设计能力。熟悉主流 Agent 框架（如 LangChain, LangGraph, AutoGen 等）源码，并有能力进行二次开发或架构重构。 4.具备极强的业务抽象能力，善于将复杂的现实问题拆解为数学或逻辑问题。有在代码生成、数据分析、复杂任务规划等场景下落地 Agent 的经验者优先。 5.有良好的自我学习能力及自驱力，对前沿领域有强探索欲，富有想象力和创造力。 加分项 1.熟悉强化学习算法和智能Agent框架，具备跨领域应用的经验。 2.曾在计算机领域的顶级会议上发表过学术论文，具备扎实的科研能力。 3. 拥有知名开源项目，在开源社区具有较好的影响力。"
数据算法（agent）,北京万联易达科技,30-60K,北京,本科,5-10年,1000-9999人,互联网,股票期权|零食下午茶|五险一金|带薪年假|加班补助|年终奖,"We are seeking a talented Agent Development Engineer to join our dynamic team and help build the next generation of intelligent agent systems. Responsibilities: - Design, develop, and maintain agent systems using Go and Python. - Apply prompt engineering techniques to optimize agent decision-making, reasoning, and natural language processing capabilities. - Collaborate closely with product managers, data scientists, and engineering teams to translate business requirements into technical solutions. - Research and explore the latest agent technologies and prompt engineering methods to continuously improve system performance. - Write high-quality, maintainable code and conduct unit and integration testing. - Participate in code reviews, share technical expertise, and contribute to the team's growth. Requirements: - Bachelor's degree or higher in Computer Science or a related field. - Proficiency in Go and Python programming languages with strong coding style and engineering practices. - Familiarity with the fundamental principles and architecture of agent systems. - Understanding of basic concepts and methods in prompt engineering, such as prompt design, few-shot learning, etc. - Strong problem-solving and analytical skills with the ability to think independently and tackle challenges. - Excellent communication and teamwork skills to collaborate effectively with colleagues from diverse backgrounds. - Passion. Bonus Points: - Hands-on experience in developing agent systems, such as LLM based chatbots, game AI, etc. - Familiarity with popular machine learning frameworks, such as TensorFlow, PyTorch, etc. - Knowledge of natural language processing techniques, such as text classification, sentiment analysis, etc. - A strong passion for the field of artificial intelligence and a commitment to staying updated on the latest technological advancements. - Strong English skills in reading/writing/listening/speaking. We Offer: - Competitive salary and benefits package. - A challenging and rewarding work environment. - Opportunities to work with top talent. - Ample room for career growth. If you are passionate about building intelligent systems and have the expertise to lead architectural design, we encourage you to apply!"
电商大厂-AI应用开发工程师-AI Agent,某大型互联网上市集团公司,40-70K·16薪,北京,本科,经验不限,1000-9999人,电子商务,生日福利|团建聚餐|住房补贴|餐补|五险一金|零食下午茶|包吃|定期体检|带薪年假|股票期权|加班补助|年终奖,boss岗位职责。 参与来自并主导CodingAgent 框来自架的研发，包括lIm call、工boss具调用、上下文管理，skil设计等核心模块;参与并主导Coding Agent框架的架构创新，设计与探索;跟踪前沿Codingagent相关研究，将前沿算法/思想/⼯程框架快速落地⾄业务场景;调研LLM及多模态模型的后训练与推理优化，提升模型在Agent场景的执⾏能力并降低模型调用成本; 任职要求 学历背景:计算机、⼈工智能、机器学习、软件工程等相关专业博士(或具备同等研究能力的硕士+多年经验);研究与实践经验: 在AI Coding/Code LLM/Software Agent 方向有深入研究，具备模型训练或评测经验;在NeurlPS/ICLR/ICML/ACL/EMNLP/KDD 等顶会发表过AI Coding 相关论文者优先;有开源高质量agent框架设计项目者优先; 工程与系统能力: 具备良好的工程实现与调优能力，能独立搭建训练-评估-部署一体化流程;具有codingagent相关的落地经验，对于codingagent的能力边界有清晰感知。加分项: 有开源Code Agent 或其他agent 相关项目经验; 对AIAgent系统、工具生态和自动化编程有深刻兴趣与洞察
产品负责人（agent应用方向）,某大型计算机软件公司,60-90K,北京,本科,5-10年,100-499人,计算机软件,,"岗位职责 1、智能体底座与应用架构设计： 来自主导公司军事智能化应用（如情报boss自动化流转、作战辅助决策、智能兵棋推演等系统）的技术选型与总体架构设计，构建高可靠、⾼安全的 AI 应⽤技术底盘； 2、Agent 核⼼工作流搭建： 负责大模型上层应⽤的工程化落地，包括且不限于复杂 RAG（检索增强生成）系统构建、Agent 规划与反思机制（Planning & Reflection）设计、工具调用（Tool-use/API 路由）以及多智能体协同调度； 3、技术前沿探索与攻坚： 保持对 AI 应用层技术（如 LangGraph, AutoGen, 记忆机制等）的极度好奇与持续跟进，对新技术趋势有独立见解，并能快速转化为实际业务中的技术落地方案； 4、工程落地与团队赋能： 带领产研团队解决智能体在复杂军工场景（如断网私有化部署、高并发情报处理、低延迟决策响应）下的性能瓶颈与工程难题。 任职要求 1、强烈的技术好奇心与洞察力： 计算机或相关专业本科及以上学历。对 AI 技术应用保持高度热情，具备极强的自我驱动力，对“智能体能解决什么业务问题”有深刻且独立的思考，拒绝盲从跟风； 2、Agent 实战经验（硬要求）： 必须亲自参与或主导过 AI Agent 产品的从 0 到 1 建设。熟悉大模型的应用层开发，深入理解 Prompt Engineering、RAG 架构演进，并有基于商业/开源大模型搭建智能体工作流的成功实操经验； 3、深厚的后端与系统架构功底： 8 年以上软件开发经验，5 年以上复杂分布式系统架构经验。精通 Java / Go / Python 等至少一种主流后端技术栈，具备扎实的微服务架构、高并发处理及数据库（含向量数据库）设计能力； 4、大模型认知： 熟悉目前国内外主流大模型（如 GPT-4、Claude、通义、文心、智谱等）的 API 接入、能力边界及优劣势，能够根据不同业务场景灵活调度最适合的模型。"
技术中台负责人（AI Agent）,深圳某中型跨境电商SaaS平台公司,60-90K·20薪,北京,本科,5-10年,500-999人,互联网,五险一金|定期体检|节日福利|年终奖|餐补|股票期权,职位来自描述： 1. 深入研究大语言模型（LLM）驱来自动的 Agent 产品形来自态，包括但不限于Manus类产品，通过大模型驱动异步任务的理解，⾃主规划，反思和⾏动。 2. 探索LLM推理技术（如思维链、多步推理），优化复杂任务的流程与效果； 3. 构建端到端Agent系统，涵盖⽤户意图识别、知识检索、内容生成与风格偏好对齐，提升用户体验与个性化输出能⼒； 4. 通过指令微调（SFT）、偏好对齐（RLHF/DPO）等技术，优化模型在业务场景中的适应性。 职位要求 1. 计算机科学、数学或相关领域本科及以上学历，硕士及以上学历优先；有大型项目 / 系统负责经验者优先考虑。 2. 扎实的编程技术，熟悉 python等编程语言； 3. 熟悉深度学习框架，如 pytorch、OpenAI Agent SDK等，有自然语言处理、通用ai agent，大模型增量训练和微调项目经验者优先。 4. 对人工智能技术保持持续学习的热情，愿意不断探索新技术，跟踪行业前沿动态。 5. 良好沟通能力，动手能力强，能攻坚算法应用过程中的难题，有韧性，具备良好的抗压能力
agent开发工程师,某中型互联网云渲染平台公司,30-60K·15薪,北京,本科,5-10年,100-499人,互联网,免费班车|员工旅游|绩效奖金|节日福利|带薪年假|五险一金,岗位来自职责： 1.负责boss企业级AI Agent平台的核心架构设计与开发，构建高并发、boss高可用的Agent编排引擎，⽀持多模态、多角⾊的复杂任务拆解与执⾏ 2.主导Agent在真实业务场景中的落地工作，解决Agent在长期运行中的状态管理、记忆压缩、⼯具调用稳定性等问题 3.设计并实现插件化的工具接入体系，封装企业内部API、数据库及第三方服务为标准Tool，提升Agent的执行能力和扩展性 4.针对Agent的推理延迟、Token消耗、任务循环进行深度优化，保障生产环境的稳定性与成本可控。 任职要求： 1.计算机或相关专业本科及以上学历，5年以上 Java 后端开发经验，有大型分布式系统设计和开发经验； 2.深入理解云原生技术栈，有AI Agent平台或MLOps平台开发经验者优先 3基础扎实，精通Spring Cloud体系，熟悉高并发、分布式系统设计，熟悉Docker、K8S。 4.深入理解AutoGPT、BabyAGI、CrewAI等开源框架原理，熟悉ReAct、CoT、ToT等推理范式 5.精通Spring Al、LangChain4j、Graph4j等Java生态Agent框架，熟悉Dify、n8n等主流Agent编排平台。 5.了解Function Calling、MCP、ACP等协议机制，精通Skills设计与实现原理 6.有成功将AI智能体落地到实际业务场景的案例 7.有开源项目贡献经验或技术博客者优先，或对GraphRAG与Agent结合有深入研究优先
AI Agent高级产品经理,某大型消费电子公司,60-90K·18薪,北京,本科,5-10年,10000人以上,消费电子,补充医疗保险|带薪年假|节日福利|股票期权|定期体检|通讯补贴|加班补助|免费班车|年终奖|零食下午茶|五险一金,高级容器安全Agent开发工程师 1. boss负责Agent系boss统设计与开发 2. 负责boss容器安全运营平台设计与开发 3. 负责容器安全Agent/运营平台总体架构演进 #### 技能要求 1. 统招一本及以上学历，计算机、数学、物理等相关专业 2. 掌握常见数据结构及算法，熟悉Golang或C/C++/Java 3. 熟悉Linux操作系统原理，有inotify、fanotify、netlink、ebpf等工程实践经验 4. 熟悉容器运行时Docker、Containerd、CRIO等原理 5. 有一定安全研究能力，熟悉webeshell、反弹shell、容器逃逸/提权、勒索等检测原理 6. 良好的系统设计与工程落地能力，有一定抗压能力 7. 5年以上容器安全、EDR、CWPP等端或主机开发经验优先
Agent前端工程师,内蒙古星河航天科技,25-40K,北京,本科,5-10年,100-499人,计算机软件,绩效奖金|年终奖|意外险|五险一金,岗位职责 大模来自型对话系统： 1.参与大模型的集成与优化，构来自建高效、稳定的对话交互后端系统。 2.设计并实现对话状态管理、上下文理解、多轮对话逻辑等核⼼功能，提升⽤户体验。 3.优化模型推理性能，降低响应延迟，提⾼系统吞吐量。 任务执行系统开发： 1.开发高可靠的任务调度与执⾏引擎，支持复杂任务（如多步骤操作、异步处理）的自动化执行。 2.设计任务编排逻辑，确保任务执行的原子性、一致性和容错能力。 3.结合大模型能力，实现自然语言指令到可执行任务的动态解析与执行。 API桥接中台核心开发： 1.构建统一API网关与中台服务，集成内外部系统（如数据库、第三方API、业务系统等）。 2.开发协议适配层，支持RESTful、WebSocket、gRPC等多种通信方式，确保跨系统高效协同。 3.设计鉴权、限流、监控等中间件，保障中台服务的稳定性和安全性。 任职要求 1.本科及以上学历，计算机相关专业，3年以上后端开发经验。 2.精通至少一门后端语言（如Python/Go/Java），熟悉异步编程、多线程、分布式系统设计。 3.熟悉大模型相关技术栈（如LangChain、FastAPI、OpenAI SDK等），有对话系统开发经验者优先。 4.熟练掌握API开发与集成，熟悉OAuth2、JWT等鉴权协议及Swagger/OpenAPI规范。 5.熟悉消息队列（Kafka/RabbitMQ）、缓存（Redis）、数据库（SQL/NoSQL）等中间件。
DevOps/Agent工程师,杭州某大型通信/网络设备上市公司,30-60K,北京,本科,5-10年,10000人以上,通信/网络设备,免费工装|交通补助|餐补|绩效奖金|团建聚餐|年终奖|高温补贴|底薪加提成|员工旅游|带薪年假|全勤奖|工龄奖|通讯补贴|五险一金|节日福利|保底工资|定期体检|生日福利|补充医疗保险,工作职责 1、产品规划与战略 - 主导手机AI产品中长期产品路线规划，聚焦大模型在移动端场景的创新应用； - 跟踪⾏业动态（如⽤户画像、多模态理解、隐私安全、端侧AI），分析竞品策略（如华为、苹果、三星），输出差异化竞争⽅案； 2、场景化产品设计 （满足以下方向其⼀即可） - 围绕用户在出行/生活/办公/学习等核心需求的痛点，设计用户体验解决方案； - 主导个人知识库在问答、Agent执行等方向上的应用，打造懂你的助理； - 围绕用户在AI陪伴对话、AI帮干等核心需求的痛点，设计用户体验解决方案； -围绕用户在办公和教育垂类产品等核心需求的痛点，涉及用户体验解决方案； -梳理不同硬件端、不同场景的用户需求，完成全场景AI产品设计； -负责AI开放平台IoT智能体产品规划与设计，推动智能体与IoT硬件深度融合，构建场景化智能硬件解决方案； 分析行业趋势、用户需求及竞品，制定平台级产品方案； 3、基于数据分析的用户体验优化 - 建立用户体验评估体系，持续迭代； - 具备较好的数据思维及数据分析能力，并能基于分析结果快速调整策略。 工作要求 1、产品经验（满足其一即可） - 有通用AI Agent项目经验，主导过手机智能助理或智能座舱等AI Agent产品落地；具有工具、办公、教育AI相关产品的设计和管理经验；具有5年以上IoT或智能硬件产品经验，有相关技术背景；具有手机/PC/PAD上个人知识库构建的经验；具有多模超拟人交互方向产品构建的经验； 2、技术背景 - 计算机/人工智能相关专业本科及以上学历，5年以上AI产品经验； - 熟悉大模型原理（LLM、多模态）、隐私安全规范、模型部署调试及提示词调优； 3、项目管理 - 3年以上跨团队管理经验，精通敏捷开发流程； - 能独立编写PRD、技术方案，推动复杂项目落地； 4、行业洞察 - 熟悉手机行业竞争格局，跟踪OpenAI、Google等技术动态； - 对端侧AI、隐私计算、多模理解、超拟人交互等技术趋势有前瞻性判断； 5、用户与数据能力 - 擅长用户画像构建与行为分析，能通过数据驱动决策； - 有成功商业化案例者优先； 6、优选项 - 有海外留学或工作经历，熟悉国际化产品设计； - 发表过AI相关技术论文或专利； - 有过通用AI Agent项目经验。
agent工程P7,某大型互联网公司,45-75K·16薪,北京,本科,5-10年,1000-9999人,电子商务,零食下午茶|定期体检|五险一金|补充医疗保险|带薪年假,职位描述： 我们是一家具身智能软硬件全栈科技公司，打造通用机器人平台“具⾝天⼯”和通⽤具身智能平台“慧思开物”，赋予具身智能机器⼈改变世界的力量 职位描述： 具身智能Agent的核心设计与开发 Agent与技术生态的集成落地 场景落地与业务闭环 技术创新与方案沉淀 职位要求： 计算机科学、人工智能、自动化控制等相关专业硕士及以上学历（优秀本科+3年以上相关经验可放宽） 精通 Python 编程语言 具备扎实的软件工程基础，熟悉面向对象设计和分布式系统开发 熟练掌握 LangChain、LlamaIndex、AutoGen、MetaGPT 等至少一种主流 Agent 开发框架 加分项： 在顶级会议（AAMAS、ICLR、NeurIPS 等）发表过 Agent 相关论文 参与过开源 Agent 框架核心开发 有完整的 AI 产品从 0 到 1 落地经验 具备跨学科背景（如机器人学、认知科学等） 有数据闭环或业务闭环系统设计经验 我们提供 具有竞争力的薪酬待遇 前沿技术的研发环境和充足的资源支持 优秀的团队氛围和技术成长空间 参与构建下一代 AI 技术的难得机会 完善的福利体系和职业发展通道
agent产品经理,360集团,40-60K·15薪,北京,本科,5-10年,1000-9999人,互联网,定期体检|免费班车|餐补|五险一金|带薪年假,团队来自介绍： 智源研究院FlagOS团队致力于打造面向人工智能时代的操作来自系统与开发平台。我们通boss过AI Coding Agent重塑研发范式，现招募架构师共同定义下⼀代智能开发基础设施。 岗位职责： 1. 负责AI Coding Agent系统的整体架构设计，包括数据流、模型调度、⼯具链与⼯作流的顶层规划，确保系统可扩展、高性能。 2. 主导FlagOS智能工具集的架构演进，设计CLI/GUI助⼿、知识库、代码检索等模块的交互与集成方案。 3. 制定AI应用在云原生环境下的工程化架构，包括自动化部署、弹性伸缩、可观测性等，保障系统SLA。 4. 技术决策与难点攻关，指导开发团队落地实施，并对系统稳定性与研发效能负责。 任职要求： 1. 本科及以上学历，计算机相关专业，5年以上大型软件系统设计经验，有AI系统架构经验。 2. 深入理解分布式系统、微服务架构，熟悉常用中间件（MySQL、MQ、Redis）及云原生技术栈。 3. 精通大模型技术栈，对Agent、RAG、代码大模型等方向有深刻理解，能结合实际场景做出合理技术选型。 4. 具备优秀的技术抽象能力与文档撰写能力，能输出清晰的技术方案并推动落地。 5. 强烈的技术好奇心，能持续关注AI与系统交叉领域的前沿进展。 加分项： 1.有研发工具平台、智能知识库或开发者生态系统的架构经验。 2.在AI for Systems方向有论文、专利或开源项目核心贡献。 3.具备编译原理、数据库内核或分布式存储等底层系统经验。 我们提供： 1.深度参与FlagOS前沿项目，定义AI与操作系统融合的未来。 2.与顶尖AI系统团队共事，充足的算力资源与学术支持。 3.有竞争力的薪酬与开放包容的工程师文化。
