岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
AI Agent工程实习生,北京市君合律师事务所,300-320元/天,北京·东城·建国门,经验不限,本科,民营,1000-9999人,咨询服务,,职位描述 【岗位职责】1. 收集并分析用户对AI产品的反馈进行整理及微信群的运营、答疑；2. 在工程师指导下，利用AI工具进行特定模块的落地；3. 进行AI工具、AI模型的数据测试及实验数据的准备和评估；4. 参与工程化落地：服务接口、日志/监控、稳定性优化与联调支持。【任职要求】1. 计算机相关专业在读，具备扎实编程基础；2. 熟悉至少一门后端语言（Python/Go/Java/Node.js），能独立完成模块开发；3. 具备AI Coding的认知、理解思维及能力；4. 良好的工程协作能力，能使用GIT进行版本协作；5. 到岗时间3月份，每周至少实习4天，可实习3个月及以上的童鞋优先。【加分项 (Nice to have)】1. 拥有高质量的个人项目、技术博客，或对开源社区有贡献；2. 具备出色的逻辑思维、系统思维、模块化思维、数据分析思维；【我们提供】1. 核心工程实践：参与真实业务核心系统建设，工程能力快速提升，你的技术实践将直接或间接影响产品的性能与未来的可能性；2. 深度的业务影响力： 你构建的系统是整个AI产品的引擎，直接赋能一线法律专家，让你清晰地看到技术为业务带来的核心价值；3. 前沿的技术赛道： 深度参与“法律+AI”这一蓝海市场，解决将大模型与复杂业务结合的真实技术挑战，构筑个人职业护城河；4. 专业的合作平台与成长： 与头部律所的法律专家和优秀的产品、技术大牛并肩作战，在一个实事求是、鼓励创新的环境中成长。
实习生——AI Agent,北京万物生智能技术有限公司,200-350元/天,北京·朝阳,经验不限,硕士,民营,300-499人,咨询服务,,职位描述 我们正在寻找对AI Agent和代码智能有研究兴趣的研究助理实习生，加入我们的科研团队。你将协助博士后开展AI Agent驱动软件自动生成、代码理解与生成等前沿研究工作，表现优秀者可获得长期合作机会或推荐深造。工作职责：1. 协助开展AI Agent驱动软件自动生成技术的文献调研与实验工作;2. 参与代码智能相关数据集的构建、标注与分析;3. 协助进行实验结果数据的整理与初步分析;4. 参与学术论文撰写与图表制作;5. 协助完成工作站日常科研事务。任职要求1. 研究生学历及以上，计算机科学与技术、软件工程、人工智能及相关专业；2. 对AI Agent、大语言模型、代码智能、软件工程等研究方向有浓厚兴趣；3. 具备良好的编程能力，熟悉Python等编程语言；4. 具备良好的英语阅读能力，能够快速阅读和理解英文文献；5. 做事认真负责，有较强的学习能力和团队协作精神；6. 实习时长不少于6个月，能连续实习者优先；加分项• 有大模型（LLM）、代码智能（Code Intelligence）相关研究经历者优先• 有顶会论文发表经验者（ICSE、FSE、ASE、ACL、NeurIPS等）优先• 有开源项目贡献经历或工具开发经验者优先• 熟悉深度学习框架（PyTorch、TensorFlow等）者优先• 有科研项目或论文撰写经验者优先
Agent工程师（AI产品方向）,森纵艾数(北京)科技有限公司,1.8-2.5万,北京·朝阳·朝外,经验不限,本科,民营,20-99人,人工智能,天使轮,"职位描述 · 我们在做的不是一个""接API的聊天机器人""，而是在真实的职业教育场景里落地Agent、RAG和多智能体系统——帮高校老师用AI重构教学，帮学生在AI环境里真实实训。技术团队已经有一个AI工程核心，现在我们需要第二个人：能独立承接AI工程模块，让AI产品迭代速度真正翻倍。 岗位职责· 负责AI实训平台的RAG知识库构建、优化和持续迭代——包括文档解析、向量化、检索优化、重排序的完整链路· 设计并实现教育场景下的Agent工作流：教学辅导Agent、智能答疑Agent、学习路径规划Agent等核心模块· 参与Prompt工程设计和AI能力评测体系建设，建立可量化的效果基线并持续优化· 负责AI功能与平台产品的工程化集成，保障稳定性和响应性能· 参与AI能力的Function Calling设计、工具调用链路构建· 协助推进LoRA/QLoRA等轻量微调方案在特定教育场景的应用验证· 将AI能力沉淀为可复用的组件和模块，供多条产品线调用 任职要求· 2年以上大模型应用工程经验，有完整的RAG系统或Agent系统从0到1落地的项目经验· 熟练使用LangChain/LlamaIndex/LangGraph等框架，能独立完成从数据处理→知识库→推理的完整链路· 熟悉主流向量数据库（Milvus/Chroma/Elasticsearch）及检索优化策略· 有Function Calling、Tool Use的工程实现经验· 有vLLM/SGLang/TGI等推理框架的部署使用经验者优先· Python扎实，有良好的工程化意识：代码可维护、有测试、有文档· 有LoRA/QLoRA微调经验者加分"
Business Development – AI / High-Tech / Smart Robots,安达泽商贸(北京)有限公司,2-4万,北京·朝阳·麦子店,5-10年,本科,外商独资,20-99人,综合商贸,,"职位描述 About the CompanyOur company is actively expanding into new business sectors, with a strategic focus onthree key areas: AI, High-Tech and Smart Robots. We are now seeking a professional with in-depth knowledge of one or more of these sectors and a strong understanding of their current development landscape within the Chinese market. Role OverviewThis role is pivotal in leveraging our existing international network to connect overseas interest with cutting-edge Chinese innovation. You will be at the forefront of our growth strategy, responsible for mapping the domestic supplier landscape, identifying key manufacturers, and building strategic partnerships. Your deep market knowledge will directly inform our leadership on market entry and expansion tactics.Key Responsibilities1. Conduct market research and analysis to identify qualified suppliers in China.2. Build and maintain relationships with potential supplies, partners, and industry stakeholders.3. Support the development of proposals, presentations, and partnership agreements.4. Assist in the planning and execution of business development initiatives and marketing campaigns.5. Represent the company at industry events, conferences, and meetings, including occasional short-term travel within China and overseas.6. Provide regular updates and insights to the Top Management on market trends and business progress. Qualifications1. Education: Bachelor’s degree in Marketing, Business, English, Engineering, or a related field are preferable.2. Experience: 5-10 years of relevant experiences. 3. Industry Knowledge: Strong interest in and understanding of the three sectors (AI, High-Tech and Smart Robots) in China. Familiarity with market trends, key players.4. Language Skills: Excellent command of spoken and written English. Ability to communicate professionally in bilingual.5. Software Skills: Proficiency in MS Office / WPS (Word, Excel, PowerPoint) is essential.6. Soft Skills: Proactive, self-motivated, and able to work independently as well as in a team. Strong communication, negotiation, and presentation skills."
AI Agent 技术负责人 / 全栈架构师,同创金泰项目管理(北京)有限公司,2.5-3.5万,北京·朝阳·建外,5-10年,本科,民营,100-299人,房地产开发经营,,职位描述 定位：负责公司AI Agent产品的从0到1全过程技术工作，是初创期的核心技术骨干，后续有机会持股。 职责：参与产品规划，负责系统架构设计、技术选型与核心模块开发。独立或带领小团队完成前端、后端、AI模型集成/微调、基础设施部署等全链路开发。保证系统的性能、稳定性、安全性与可扩展性。 必备要求：经验：有AI Agent、复杂互联网产品完整生命周期的开发经验。技能：精通Python/JavaScript，熟悉主流前后端框架及数据库；有机器学习/深度学习项目经验；具备服务器运维部署能力。能力：强大的自主学习、解决问题和架构设计能力，有责任心。学历：计算机相关专业，本科及以上毕业。
agent开发工程师,中智(北京)经济技术合作有限公司,1.3-1.5万·13薪,北京·通州·台湖,3-5年,本科,国企,1000-9999人,人力资源,已上市,职位描述 上班时间：周一至周五早9晚6，六日双休（高峰期/项目期会另行安排） 工作地点：北京市经济技术开发区科创十一街（亦庄经海路地铁站） 工作职责1. 负责AI Agent在具体业务场景中的配置与实现，包括流程编排、工具接入、Prompt设计、记忆管理等；2. 使用主流Agent框架搭建可运行的Agent系统；3. 完成与前后端系统的接口对接，实现Agent与业务系统的数据打通；4. 对Agent运行效果进行测试、调优，解决流程卡顿、逻辑错误、工具调用失败等问题；5. 整理项目文档、编写操作手册，输出可复用的落地模板；6. 协同团队推进项目进度，及时落地交付。 任职资格1. 统招本科及以上学历，计算机、软件工程、人工智能等相关专业优先；2. 2-5年工作经验，有1年以上软件开发或AI项目实战经验；3. 熟练使用Python，能独立编写脚本完成API调用、数据处理、流程控制；4. 熟悉至少一个AI相关框架或工具链：如LangChain、HuggingFace、PromptFlow、Dify、Coze等；5. 了解大模型基础应用，有RAG、Prompt Engineering、工具调用（Tool Calling）等实践经验；6. 熟悉常见开发工具：Git、Docker、FastAPI/Flask、JSON、RESTful API；7. 有项目从“开发到部署”落地经验者优先。软性素质：● 执行力强，能扛任务，不惧细节；● 有责任心，能主动发现问题并推动解决；● 沟通顺畅，能与多角色协作；● 有学习热情，愿意深入AI应用一线。
Technical Service Manager/Product Manager (动物营养技术服务),诺维信(中国)投资有限公司,3.5-6万,北京·海淀·上地,10年以上,博士,外商独资,1000-9999人,化工,,"职位描述 Are you ready for a new beginning?We need your talent, knowledge and dedication to better our world with biology. Our purpose points the way In Novonesis, we know that solutions rooted in biology can help solve humanity's biggest challenges. Since we began more than a century ago, this has been our guide. It's how we've gotten so far. And it's how we'll impact the future. Now, more than ever, the world needs change. And with biosolutions, the possibilities for transformation are endless. We're here to better our world with biology. In this role you'll make an impact by: Provides technical assistance (enzyme, probiotics portfolio) to Novonesis Sales Organization in China including education, training, and interpretation of research to continually improve knowledge and skill sets. Supports sales team in growing and maintaining monogastric business. Positions key Novonesis products to consulting nutritionists, veterinarians, and feed companies to increase recommendations of branded/private/customized products. Maintains an active list of contacts with monogastric nutritionists, veterinarians, academic thought leaders, and key opinion leaders. Develop, test and technically promote products in animal health. Drive new product launch positioning and innovation project, presenting scientific materials for customer pitch. Contributes critical input and maintains rigorous scientific standards in design, analysis and communication of results from in vitro and in vivo animal trials to key stakeholders. To succeed you must hold: PhD or DVM degree within Animal Health and Nutrition 10 years' experience and extensive knowledge in swine & poultry nutrition, technical services, product management, veterinary medicine and feed additives business is preferred Highly experienced in animal production management of biological products in the industry Fluent in English and MNCs working experience is a plus At Novonesis we commit to an inclusive recruitment process and equality of opportunity for all our job applicants. We recommend you not to attach a cover letter to your application. Instead, please include a few sentences in your resume/CV about why you are applying. To ensure a fair recruitment process, please refrain from adding a photo in your resume/CV. Novonesis is committed to creating a diverse environment and is proud to be an equal opportunity and affirmative action employer. All employment decisions are based on business needs without regard to race, color, ethnicity, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, age, disability, or veteran status. The China Personal Information Protection Law (PIPL) If you apply the position on this platform, it means you agree to authorize Novonesis to use your personal information for recruitment related activities and save it in the company's global recruitment system and server overseas. We will manage, use, and protect your personal information in accordance base on personal information protection laws and regulations, as well as Novonesis global privacy policy. At the same time, we will also confirm with you by Email and phone. If you have any questions, please follow the ""诺维信招聘"" WeChat platform for more information Want to learn more? Learn more about Novonesis, our purpose, and your career opportunities at"
大客户经理,Bentley,2-3万,北京·朝阳·八里庄,5-10年,本科,外商独资,1000-9999人,软件/IT服务,已上市,职位描述 职位摘要：我们正在招聘一位客户经理，这个职位将作为指定客户的主要联系人，负责向指定客户销售企业级的解决方案，支持项目交付和运营管理，以及企业级的商业产品。主要工作内容：* 全面了解公司的产品、服务、商业政策。* 向客户传达公司的价值主张，通过提供产品及服务解决方案，帮助客户实现或超越业务目标。* 通过制定有效的商业计划，在指定客户中扩大公司技术的使用，同时在指定区域或行业内拓展新的商业机会，从而完成指定行业或区域内的销售业绩目标。* 在目标客户内发展各级关系，包括业务负责人、项目负责人、副总裁和董事等，组织并召开各种交流和协调会议，推进目标客户的商业机会。* 组织并主导与客户的各类商业谈判，促成与客户的商业合同签署。* 熟悉公司内部的销售政策及流程，协调公司内部相关部门和团队，确保公司内部相关审批流程顺利完成；* 充分利用SalesForce 作为日常销售工具，通过有效跟踪销售流程，准确预测季度和年度销售收入。 任职要求： * 本科及以上学历。 * 至少5年在工程和基础设施领域销售软件解决方案的工作经验。 * 优秀的口头和书面沟通能力，以及较强的表达能力。 * 书面英文熟练。 * 熟练掌握MS Office等办公软件。 * 需要有积极的工作态度，能够自我激励并自主工作，可以适应以结果为导向并按季度交付结果的工作模式。 * 具备较强的规则和流程意识，具有高度的个人诚信。 * 对石油石化、化工、海洋工程、煤炭、冶金、有色等行业的工程公司及设计院熟悉者优先。 我们为您提供的福利 * 试用期全薪 * 混合办公的机会 * 补充商业医疗和意外保险 * 全额五险一金和高比例的公积金缴存 * 额外的全薪年假和全薪病假 * 年度体检
大模型Agent产品经理,云数荟(山西)网络科技有限公司,1-1.5万,北京·朝阳·建外,1-3年,本科,20-99人,软件/IT服务,,,职位描述 我们正在寻找一位专注于大模型与Agent技术的产品经理，负责在保险行业内设计、规划并落地智能化产品与系统。您将主导从需求分析、系统设计、原型开发到上线的全流程，并协同AI研发团队，打造具备业务理解、交互决策与自动化服务能力的保险智能体。如果您对AI技术落地保险场景充满热情，具备系统思维与跨团队推动能力，欢迎加入我们，共同构建保险行业的智能未来。岗位职责:1、负责大模型Agent在保险业务场景中的产品规划与系统设计，输出产品路线图、需求文档与原型设计。2、深入理解保险业务流程（如投保、核保、理赔、客服等），挖掘AI可赋能的关键节点，设计智能体交互与决策逻辑。3、协同算法、研发、测试团队完成产品开发与迭代，确保项目按时高质量上线。4、设计并跟进Agent的效果评估体系，通过数据分析持续优化产品体验与业务效果。5、关注AI与保险科技行业趋势，调研竞品与用户反馈，保持产品创新性与竞争力。6、具备一定的团队协作与项目管理能力，可带领小型项目组或实习生推进产品模块落地。任职要求：必备条件：1、本科及以上学历，计算机、人工智能、保险科技等相关专业优先。2、具备2年以上AI产品经理经验，有大模型、对话系统、Agent或智能客服相关项目经验。3、熟悉保险行业业务流程，有保险系统、互联网保险或金融科技产品经验者优先。4、具备较强的系统设计能力，能输出清晰的产品架构图、流程图及PRD文档。5、熟练使用Axure、Figma、墨刀等原型设计工具，具备良好的交互设计思维。6、具备良好的沟通协调能力和项目推动力，能与研发、算法、业务团队高效协作。优先考虑：有AI模型落地经验，了解Prompt工程、RAG、Agent框架等技术概念。有从0到1主导AI产品上线经验，熟悉敏捷开发流程。对保险行业合规、数据安全有一定了解。具备一定的数据分析能力，能使用SQL、Python或BI工具进行效果分析。我们提供：具有竞争力的薪酬与绩效激励机制。开放、协作的技术氛围，与AI研发团队紧密合作。保险科技前沿领域的实战机会，参与行业智能化升级进程。完善的培训体系与职业发展通道。五险一金、带薪年假、节日福利、定期团建等。
AI 技术产品经理（大模型 & Agent 方向）,北京恒泰实达科技股份有限公司,1.5-3万,北京·海淀,5-10年,本科,上市公司,1000-9999人,大数据,已上市,职位描述 岗位说明：1.负责产品的需求调研与分析，深入理解业务场景，明确产品目标与功能边界；2.主导产品功能设计，输出高质量的产品原型、业务流程、交互说明及PRD；3.结合大模型能力边界，合理设计人机协作流程，明确LLM在业务中的适用场景、调用方式及兜底策略；4.与开发团队紧密协作，参与Agent Skill定义、Prompt工程优化、模型效果评估等工作，推动AI能力高效落地；5.跟踪项目部署与上线后的用户反馈，持续优化产品体验，推动产品迭代升级；6.关注AI领域前沿技术（如OpenClaw、RAG、Function Calling、多模态等），探索创新产品形态，提升产品竞争力；7.完成上级交办的其他产品相关任务。任职要求：1. 计算机或相关专业本科及以上学历，5年以上产品设计或软件开发经验；2. 具备基本的后端技术基础，熟悉Java及相关框架（Spring/Spring Boot），有实际开发经验者优先；3. 精通数据库设计，熟练掌握SQL语言，能够独立完成复杂业务场景下的表结构设计，熟悉MySQL、达梦、人大金仓等关系型数据库，有非结构化数据库或数据建模工具使用经验者优先；4. 熟练使用Axure RP、墨刀、Sketch、Figma等原型设计工具，能够产出高保真可交互原型；5. 了解人工智能技术原理，熟悉常见AI模型的部署、调用方式及调优，有动手能力者优先；6. 熟悉Linux环境及常用命令，了解Docker、Kubernetes等容器化技术，能够与技术团队就部署方案进行有效沟通；7. 具备优秀的学习能力、逻辑分析能力和问题解决能力，能快速理解复杂业务并转化为产品方案；8.沟通协调能力强，能够高效推动跨职能协作，适应短期出差进行现场调研与需求对接。
智能税务产品经理(A70214),昆仑数智科技有限责任公司,3-5万,北京·昌平,5-10年,硕士,国企,1000-9999人,软件/IT服务,,职位描述 职位描述： （1）负责税务管理系统的产品规划、需求分析与迭代优化，重点推进AI技术在自动计税、税务分析、风险预警等场景的落地； （2）完成产品需求与原型设计，协调开发、算法等团队推动产品实施与交付； （3）跟踪税务政策与AI技术发展，确保系统合规性与智能化持续升级； （4）负责产品培训、问题跟进及数据驱动的功能优化。 职位要求： （1）硕士及以上学历，计算机、人工智能、税务、财务等相关专业； （2）5年以上产品管理经验，具备AI产品、税务/财务系统或大数据项目经验； （3）熟悉产品设计工具，了解常用AI技术，具备数据分析和跨团队协作能力； （4）逻辑清晰，沟通推动能力强，对AI赋能业务有敏锐性和学习热情； （5）拥有AI产品、税务或PMP等相关证书者优先。
Operational Procurement Assistant - PPMS Support,外交服务集团有限公司人力资源服务分公司,1.2-1.7万,北京·朝阳·奥运村,1-3年,本科,1000-9999人,人力资源,,,"职位描述 Vacancy –Operational Procurement Assistant of Asian Infrastructure Investment Bank (AIIB)AIIB would like to select suitable candidates to fill the position of Operational Procurement Assistant. Monthly salary (before tax and social security insurance deduction) will be between RMB 12,000 and 17,000 yuan which is based on the competencies and skills demonstrated by applicants in the interview and experiences.For Application: Please scan the QR code below to register with our system and upload your application details, or send your CVs in both English and Chinese with your photos to our mailbox before closing date. Please note that only shortlisted candidates will be contacted for interview.Title: Operational Procurement Assistant - PPMS SupportJob Type: Outsourced (Chinese Nationality only)Department: Sustainability and Fiduciary Solutions Department (SFD)Work Hours: Full-timeLocation: Chaoyang District, BeijingClosing Date: May 25th, 2026Monthly salary (before tax and social security insurance deduction) will be between RMB 12,000 and 17,000Key Responsibilities: Project Procurement Management System (PPMS) is a system which enables planning, tracking and recording of procurement activities throughout infrastructure investment project cycle, including online communication within the project team as well as interaction with the beneficiary (Recipient) of AIIB financing for a Project, which is responsible for the procurement of the goods, works and services required for the Project. It is the first AIIB IT system to support data communication between AIIB and Recipients. The key responsibilities of the technical assistant are to assist SFD in supporting PPMS, including:Supporting the PPMS project team in system piloting, internal/external user training, user manual & video updating and system enhancement.Assisting in collating, documenting and resolving PPMS related issues/bugs/inquires raised by PPMS internal/external users and other stakeholders.Managing PPMS admin account, preparing PPMS user account for Recipient and maintaining a database of PPMS internal/external users, regularly examining the data interface between PPMS and related Bank systems to assure data accuracy and consistency.Working closely with IT Helpdesk, PPMS Developer and ITD, providing timely system support to internal/external users. Working closely with the operational procurement team, providing support and solutions to procurement data collection, migration, reporting as well as project contract management. Candidate Requirements:Bachelor’s degree or above from a reputable university, preferably specialized in public procurement, contract management, business administration, engineering or related fields. Minimum 1 year of relevant experience in public procurement, e-procurement, or e-procurement system support. Proficient in verbal/written English.Strong research and analytical skills.Passion for international development.Excellent communication and interpersonal skills.Great team player.Self-motivated and detail-oriented; able to work under pressure and meet deadlines; service orientation.Proven experience with MS Office Applications is a must."
AI Agent应用工程师,金航数码科技有限责任公司,2-3万,北京·朝阳·建外,3-5年,本科,国企,500-999人,软件/IT服务,,"职位描述 1. Agent 架构设计与落地：负责 AI Agent 的技术方案设计与核心架构的搭建，探索和引入业界前沿的 Agent 框架（如 LangGraph /AgentSope/AutoGen等）及相关技术，并确保其在百万级用户产品中的高效、稳定运行。2. Agent 产品开发：作为核心成员参与 AI 产品的产品迭代，基于低代码平台与高代码平台完成AI产品POC、功能验证、生产上线的全过程，专注于 Agent 功能的开发与实现，包括 Agent架构设计、工作流设计、任务规划（Planning）、工具调用（Tool-use）、记忆（Memory）、Skills、上下文工程、多智能体协作、和自主学习等关键模块。3. 持续跟进大语言模型、AI Agent 等领域的最新技术进展，进行前瞻性的技术预研和原型验证，为产品的未来发展方向提供技术驱动力。4. 性能优化与工程实践：负责 Agent 服务的性能分析与优化，解决在实际应用中遇到的工程挑战，提升系统的响应速度、稳定性和资源利用率。5. 团队协作：与产品经理、数据工程、后端工程师、客户端开发团队紧密合作，共同推动项目落地。同时，积极参与团队内部的技术分享，共同促进团队成长。任职要求1. 计算机科学、软件工程或相关专业的本科及以上学历。2. 具备扎实的编程基础，精通 Python、Java，熟悉主流的 Web 服务框架（如 FastAPI, Flask, Tornado，Springboot 等）。3. 深入理解大语言模型（LLM）的工作原理，并具备基于 LLM 进行应用开发的实践经验。4. 熟悉至少一种主流的 Agent 开发框架（如 LangChain/ LangGraph /AgentSope/AutoGen等），并有实际的项目落地经验。5. 具备优秀的软件架构设计能力和系统性思维，能够独立负责复杂系统的设计与开发。6. 对前沿技术充满热情，具备出色的学习能力和分析问题、解决问题的能力。7. 良好的沟通能力和团队协作精神，能够适应快节奏的工作环境。加分项：有大规模、高并发系统设计与开发经验者优先。有在知名开源社区（特别是AI 相关项目）贡献代码经验者优先。熟悉模型微调（Fine-tuning）、RAG等相关技术者优先。"
Agent技术产品经理,亚信科技(中国)有限公司,1.8-3万·13薪,北京·海淀·马连洼,3-5年,本科,民营,10000人以上,软件/IT服务,最佳雇主,职位描述 核心职责：1. 场景挖掘与AI需求定义- 深度嵌入核电/新能源/卫星业务一线，识别高价值AI应用场景（优先聚焦售前方案生成、项目交付提效、设备巡检智能化等环节）- 将业务痛点翻译为AI需求规格：用例描述、数据需求、接口定义、成功标准- 与业务专家协作定义Agent的边界能力、触发条件与人工介入机制2. Agent 设计与交付- 主导Prompt工程设计，构建多轮对话逻辑、知识库检索（RAG）、工具调用链- 设计Agent工作流：从单一功能Agent到多Agent协作系统（MAS）的架构演进- 与研发团队/Vibe Coding方式协作完成从原型到生产环境的交付，对采用率和业务效果负责3. 效果验证与持续优化- 建立Agent效果评估体系（准确率、响应时效、用户采用率、业务价值量化）- 根据业务反馈持续迭代，推动Agent从MVP走向大规模部署（目标：采用率≥80%）4. 能力沉淀与生态贡献- 将Agent开发方法论、Prompt模板、知识库架构沉淀为组织可复用资产- 定期向团队分享AI新能力与行业应用案例，赋能业务专家建立AI思维- 参与战队成功经验的复制扩张，培养下一批战队Leader 任职要求： 1、能用Python/Node.js写脚本，或能用Cursor/Claude Code/v0等AI编程工具独立开发可运行的应用，不依赖后端研发配合； 2、用过飞书多维表的自动化功能，做过字段联动、跨应用关联或机器人集成，不只是发消息开会； 3、有至少一个Agent从「需求定义→设计→上线→用户实际在用」的完整案例，不是Demo，不是个人玩具项目； 4、能自己设计并实现（或用Vibe Coding实现）多个数据源的接入方案，不需要专属后端全程配合。 加分项 - 用过并研究过NOVA、Rippling、Lattice、飞书People、Moka等HR科技或AI组织管理产品； - 有飞书自动化、多维表与其他系统集成的实战经验（飞书开放平台API调用经验尤佳）； - 有ToB定制化项目的交付经验，与多方stakeholder协调过产品落地； - 有能源、卫星通信、工业互联网等垂直行业背景。
高级客户主任 Sr. Account Executive,北京笔克联动咨询有限公司,5000-7000元,北京·顺义·旺泉,1-3年,本科,外商独资,100-299人,会议/展览/活动,,职位描述 岗位职责： 1.合理准确的把握客户需求，为提案通过提供相关支持； 2.在不同阶段保持同客户及时沟通，保证客户需求与我方需求及时准确的沟通及协调； 3.执行质量把控，项目执行中突发事件的及时，合理的解决，合理的控制项目成本； 4.按要求及时，准确的出账单等文件，办公相关费用的计算辅助合同审批工作； 5.及时完成上级领导安排的其他工作。 任职资格： 1.本科（含）以上，1-3年工作经验，可接受应届生； 2.英文，会务管理，广告，市场营销等专业优先； 3.熟练掌握和运作活动会务整体流程，对汽车或者IT行业活动策划和实施感兴趣的优先； 4.良好的服务意识； 5.英文听，说，读，写优秀，可​熟练运用电脑与AI办公工具​; 6.对工作有热情和责任性，可以接受出差。
AI开发流程架构专家,北京智明创发软件有限公司,5-8万·14薪,北京·海淀·甘家口,5-10年,本科,外商独资,500-999人,软件/IT服务,,职位描述 一、岗位定位负责设计并推动公司级AI驱动开发流程标准体系建设。本岗位的核心使命是：将生成式AI能力系统性地嵌入软件开发流程，建立可复制、可规模化推广的工程标准。该岗位将与公司内部丰富的对日开发经验团队协作，共同完成适配与落地。二、主要职责1. 分析现有开发流程并识别可被AI优化的关键环节 2. 设计AI驱动的开发流程模型 3. 制定AI使用规范与Prompt标准模板体系 4. 建立AI生成物的质量控制与验证机制 5. 设计AI输出的可追溯与风险控制机制 6. 组织试点项目并推动跨团队落地 7. 输出公司级标准与方法论 8. 建立效果评估指标（效率、质量、成本） 三、任职要求具备需求：- 7年以上软件开发经验 - 有架构师或技术负责人经验 - 有流程优化或标准制定经验 - 有生成式AI工程实践经验（如基于OpenAI等平台API进行实际应用） - 能够独立设计方案并形成体系化文档 优先考虑（非硬性条件）- 有大型企业级项目经验 - 有跨组织推进经验 - 有对日项目经验 - 有DevOps或工程效能改进经验 四、岗位特点- 更强调流程设计与组织级推进能力 - 对具体行业背景不设强限制 - 通过与内部业务专家协作实现落地
大模型应用-软件工程师（对话式AI/多模态交互/Agent）,北京三快在线科技有限公司,面议,北京·朝阳·望京,1-3年,硕士,上市公司,10000人以上,互联网生活服务(O2O),最佳雇主,职位描述 基础研发平台是美团的核心技术平台，立足于“零售+科技”的战略定位，通过打造人工智能、大数据、云计算、安全等核心技术能力，以及研发效能平台、企业应用平台等公共服务，为业务提供稳定安全、扩展易用、技术领先的平台技术和产品服务。在这里，我们会参与到最前沿的技术研发和探索；能够接触超规模集群、海量数据，挑战高复杂业务场景，有机会与业界一流的工程师一起并肩前行。在这里，我们有超强的技术氛围，持续向社区贡献业界实践，加速行业技术发展；我们有完善的互联网学习生态圈，重视底层逻辑和方法论，助力职业生涯的非线性成长。真诚地邀请你，和我们一起驱动技术发展，创造行业价值。岗位职责1.负责语音、多模态交互等系统的设计与研发，构建融合语音、文本与视觉的智能交互系统；2.深入参与系统架构设计、跨模态能力集成与端到端性能优化，构建高可用、高扩展、低延迟的智能交互系统；3.编写高质量代码与技术文档，保障高质量的工程交付；4.持续探索多模态交互、LLM、Agent 等技术的新研究与产品趋势，评估并引入适合的创新，推动其工程落地。岗位基本需求1.对AI与新兴技术充满热情，有强烈的探索与实践动力，具备快速学习与落地能力，具备良好的团队协作和沟通能力；2.计算机、人工智能或相关专业，具备扎实的编程基础和软件工程素养；3.精通 Java / Python / C++ 等至少一种主流编程语言，熟悉主流框架与微服务生态，具备分布式系统开发经验；4.具备全局化系统架构思维，理解微服务架构设计原则，精通消息队列、缓存与数据库的高可用与性能优化策略；5.具备优秀的问题分析与解决能力，能在复杂系统环境中快速定位与优化性能瓶颈；具备以下者优先1.熟悉对话系统、语音交互、LLM或相关Agent框架（如 LangChain、LlamaIndex、vLLM、SGLang）者优先；2.具备语音技术（ASR、TTS、VPR）或多模态融合系统（语音 + 图像 + 文本） 实践经验。岗位亮点1.加入充满活力的多元团队，与多方向的算法、产品等伙伴紧密协作，共同推动智能交互技术落地；2.聚焦多模态交互、LLM 与智能 Agent 应用，探索前沿AI应用研发与落地；3.场景丰富，兼具技术深度与广度，持续探索更具挑战的系统与创新方向。
2B Agent 产品经理,科捷物流,1.5-3万,北京·海淀·上地,1-3年,本科,民营,1000-9999人,货运物流,,职位描述 岗位职责：1. 业务场景调研与拆解深入各业务部门（如仓储、物流、财务、客服等），与业务专家进行深度访谈，挖掘业务痛点和高频重复性工作。梳理现有SOP（标准作业程序），将隐性的“岗位经验”和“专家知识”结构化、显性化，转化为AI可理解的逻辑链路。2. Agent 设计与开发 熟练使用 Dify 或其他Agent编排工具进行Agent的编排、调试和发布。能够独立完成从Prompt编写、知识库（RAG）构建到工作流（Workflow）设计的全过程。3、负责将业务数据、API接口与LLM能力结合，设计具备工具调用能力的智能体（Tool-use Agents），解决具体的业务问题。效果调优与迭代4、对Agent的输出效果负责，通过提示词工程优化、知识库清洗和分段策略调整，不断提升Agent的准确率和响应速度。跟进Agent上线后的用户反馈，分析Bad Case，持续迭代产品版本。5. 内部推广与培训撰写清晰的产品操作文档，协助业务部门员工上手使用AI工具，推动AI在公司内部的落地与普及。 任职要求： 1、本科及以上学历，计算机、信息管理或物流供应链相关专业优先。 2、2年以上产品经理或数字化转型相关工作经验，至少半年以上LLM/Agent实际应用探索经验。 3、精通至少一个智能体工作流编辑平台（dify\n8n\coze等），深刻理解知识库机制、工作流编排、插件机制，有实际搭建过复杂Workflow（如条件分支、循环、变量传递）者优先。 4、提示词工程：熟练掌握结构化提示词编写技巧（如CoT思维链、ReAct框架），能让大模型按照既定业务逻辑稳定输出。 5、逻辑思维：具备极强的业务抽象能力，能将复杂的线下业务流转化为清晰的流程图 6、加分项： 具备Python基础，能编写简单的脚本或自定义工具者极佳。 熟悉物流、仓储、供应链行业，了解WMS/OMS/TMS等系统逻辑者优先。
